t_pc,sample_idx,force
626316.889637988,168,-30.9225
626317.327182913,169,-30.0306
626317.769478205,170,-30.8641
626318.211676029,171,-30.1771
626318.650100824,172,-29.7849
626319.092380172,173,-30.9644
626319.530698747,174,-52.6531
626319.973086358,175,-178.7883
626320.411373365,176,-128.2143
626320.853690038,177,-66.2598
626321.295885689,178,1.2822
626321.734299838,179,6.6557
626322.176598274,180,4.8571
626322.614975346,181,7.3574
626323.057249465,182,7.0187
626323.495513687,183,6.4483
626323.937795888,184,6.8169
626324.380115766,185,7.9814
626324.818506429,186,7.3248
626325.26078844,187,9.2317
626325.699085141,188,9.8356
626326.141391698,189,8.6807
626326.57967629,190,6.5571
626327.022076209,191,6.1051
626327.460304296,192,6.1143
626327.903188507,193,5.3537
626328.344899503,194,5.4433
626328.783213409,195,6.6114
626329.225614159,196,8.1664
626329.663845039,197,7.0644
626330.106267702,198,8.4841
626330.54842964,199,7.0866
626330.986789295,200,5.4621
626331.42920738,201,6.2154
626331.867519143,202,6.6999
626332.309798218,203,6.5703
626332.74805687,204,6.1325
626333.190369576,205,9.7267
626333.63262182,206,6.5752
626334.071033413,207,8.7616
626334.513408072,208,7.2236
626334.951621115,209,5.8819
626335.393998919,210,5.9312
626335.832218481,211,7.3446
626336.27457968,212,8.0894
626336.716829811,213,6.183
626337.15518669,214,8.3365
626337.597538765,215,7.0496
626338.035857397,216,6.2491
626338.478142771,217,5.9034
626338.916418297,218,5.9036
626339.358769701,219,5.8222
626339.801022905,220,8.1649
626340.239364171,221,5.7771
626340.681777408,222,7.1204
626341.11999079,223,6.7945
626341.562401323,224,8.3908
626342.000632071,225,6.9331
626342.442933799,226,5.5914
626342.885198871,227,5.1785
626343.323606417,228,5.4224
626343.765907604,229,6.0762
626344.204187035,230,5.9423
626344.646582084,231,5.7314
626345.084769156,232,5.7683
626345.527168891,233,5.2133
626345.969361593,234,6.8058
626346.407712172,235,6.9499
626346.850244208,236,8.2613
626347.288341043,237,7.7757
626347.730665865,238,6.9006
626348.16898791,239,7.5627
626348.6124016,240,9.1948
626349.053616021,241,9.0282
626349.492048985,242,10.236
626349.935318065,243,9.9296
626350.372579265,244,9.3076
626350.814914432,245,7.9567
626351.253156957,246,8.3312
626351.695541378,247,8.0201
626352.133734468,248,8.5375
626352.576108344,249,11.6812
626353.018411853,250,10.9392
626353.456823293,251,8.7137
626353.899114733,252,8.4869
626354.337401505,253,9.6802
626354.779757242,254,9.3614
626355.217967237,255,13.7215
626355.660519011,256,40.2403
626356.102571329,257,76.1032
626356.542157186,258,113.495
626356.983253858,259,149.8532
626357.422170232,260,188.0554
626357.863937048,261,36.3779
626358.303059553,262,-30.2665
626358.745419637,263,-29.439
