t_pc,sample_idx,force
13512.132962274,30,4.9496
13512.572880857,31,5.0508
13513.009613151,32,5.0577
13513.453028372,33,5.5925
13513.890217487,34,5.4905
13514.328464993,35,4.9588
13514.770878299,36,4.8146
13515.209126746,37,5.5781
13515.65145251,38,5.6514
13516.089736882,39,6.5344
13516.529157211,40,5.6825
13516.970320557,41,6.0975
13517.40902867,42,5.9106
13517.846797813,43,6.3745
13518.289219181,44,4.9654
13518.727482291,45,4.3906
13519.169735275,46,4.8406
13519.608042962,47,5.2702
13520.046335166,48,5.3671
13520.489162088,49,5.4705
13520.926879392,50,6.1477
13521.365300782,51,5.7385
13521.808035925,52,5.7939
13522.245807111,53,6.0068
13522.68414905,54,5.8902
13523.126399982,55,5.9195
13523.564678895,56,5.8598
13524.007025401,57,5.6708
13524.446252299,58,5.4119
13524.883507585,59,5.1766
13525.325991639,60,5.2928
13525.764106675,61,5.5928
13526.206455244,62,5.1199
13526.644725536,63,4.8851
13527.084107608,64,5.129
13527.525327691,65,6.3634
13527.963591372,66,6.8689
13528.401889936,67,6.3219
13528.844201399,68,6.178
13529.282497129,69,6.5446
13529.724783254,70,6.3933
13530.163126025,71,8.6317
13530.601404739,72,7.3179
13531.043762322,73,6.9858
13531.481979564,74,6.9046
13531.920259119,75,6.1494
13532.362553447,76,7.0062
13532.800800982,77,7.5286
13533.24310867,78,7.637
13533.681684384,79,6.2233
13534.119679419,80,6.295
13534.562231707,81,5.9369
13535.000418893,82,6.1583
13535.438530865,83,5.6814
13535.880952867,84,4.9707
13536.31921113,85,5.0083
13536.761445457,86,4.9525
13537.199790642,87,4.9553
13537.638076878,88,4.9687
13538.08039358,89,5.9539
13538.51913182,90,5.0195
13538.957765432,91,5.363
13539.399229414,92,4.8513
13539.837483301,93,4.9704
13540.279802928,94,4.8658
13540.718154032,95,4.9683
13541.156465958,96,4.7654
13541.600045099,97,5.0793
13542.037049026,98,4.8775
13542.479214299,99,5.3425
13542.917702421,100,5.2293
13543.355993695,101,5.426
13543.798136214,102,5.811
13544.236449471,103,5.2835
13544.675013318,104,5.1774
13545.118079604,105,5.4127
13545.555389965,106,5.7226
13545.997558984,107,5.74
13546.437051705,108,5.7871
13546.874679546,109,5.5584
13547.316493168,110,5.6619
13547.758064483,111,5.8577
13548.19307141,112,5.9864
13548.635390096,113,5.8086
13549.073629392,114,5.6487
13549.515917712,115,5.8899
13549.95428414,116,6.2687
13550.392576356,117,5.9103
13550.834908553,118,5.3907
13551.273191314,119,5.3722
13551.711446164,120,5.4304
13552.153760243,121,7.1951
13552.592097637,122,15.6288
13553.034364104,123,46.259
13553.472640707,124,70.9284
13553.910912833,125,96.6854
13554.353341315,126,127.8516
13554.79157936,127,158.3164
13555.233790113,128,183.9427
13555.672228781,129,207.8347
13556.110401977,130,50.1869
13556.553610299,131,-31.9131
