t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
623248.665073041,5578,102697.37,97089.21,102697.01,106560.84,102678.64,102700.61,102704.17,102684.21
623248.686094747,5579,102688.27,97131.69,102699.98,106559.05,102690.74,102695.52,102695.02,102667.07
623248.705815825,5580,102690.42,97167.08,102688.96,106563.07,102674.6,102682.37,102700.14,102677.21
623248.726249,5581,102704.32,97198.42,102690.89,106571.1,102681.61,102691.49,102705.25,102677.21
623248.74701507,5582,102689.35,97240.87,102687.03,106569.99,102683.73,102691.49,102699.06,102677.21
623248.767304377,5583,102693.36,97279.31,102687.91,106565.97,102678.64,102697.4,102707.13,102678.25
623248.79175431,5584,102698.45,97301.54,102687.91,106572.22,102687.76,102691.49,102711.17,102693.3
623248.811907101,5585,102687.2,97360.21,102694.03,106567.76,102673.54,102689.35,102701.21,102686.3
623248.83285108,5586,102705.4,98432.25,102680.91,106575.12,102692.86,102703.57,102703.1,102693.3
623248.853222612,5587,102689.35,97469.43,102701.03,106564.85,102675.66,102683.44,102701.21,102692.25
623248.874111547,5588,102672.22,97466.41,102687.91,106578.02,102674.6,102691.49,102692.87,102685.25
623248.894364009,5589,102696.3,97489.66,102681.96,106584.27,102682.67,102682.37,102695.02,102674.23
623248.914982675,5590,102688.27,97530.11,102695.96,106575.79,102672.48,102698.47,102703.1,102675.11
623248.935418415,5591,102706.47,97571.58,102691.94,106584.27,102678.64,102697.4,102699.06,102689.27
623248.959728817,5592,102697.37,97617.05,102690.01,106588.96,102679.7,102689.35,102701.21,102685.25
623248.97977039,5593,102681.32,97635.28,102691.94,106595.21,102674.6,102689.35,102705.25,102681.23
623249.0008744,5594,102688.27,97660.58,102686.86,106575.79,102674.6,102689.35,102695.02,102683.16
623249.020934701,5595,102699.23,97689.92,102688.96,106595.21,102682.67,102697.4,102701.21,102689.27
623249.042014445,5596,102704.32,97733.39,102688.96,106599.23,102674.6,102691.49,102699.06,102681.23
623249.062086254,5597,102689.35,97765.75,102691.94,106595.21,102672.69,102702.5,102690.99,102676.16
623249.082947888,5598,102690.42,97797.09,102681.79,106602.13,102678.64,102687.47,102707.13,102681.23
