t_pc,sample_idx,force
8103.745022356,1545,-35.2943
8104.186184784,1546,-34.8794
8104.624462959,1547,-36.1629
8105.06340517,1548,-36.1034
8105.501965452,1549,-51.3881
8105.939322525,1550,-148.7802
8106.378159536,1551,-173.4953
8106.815944095,1552,-31.9297
8107.258016049,1553,-11.9538
8107.69643652,1554,-0.2318
8108.134696679,1555,0.2366
8108.5729917,1556,0.2366
8109.01123965,1557,-0.6859
8109.449424695,1558,-0.5457
8109.888083056,1559,-0.9148
8110.329942539,1560,-1.1077
8110.768238221,1561,-1.3073
8111.206591771,1562,-0.8095
8111.645101497,1563,-0.1444
8112.083137006,1564,-0.6175
8112.521563997,1565,-1.4489
8112.95954921,1566,-1.6899
8113.401892324,1567,-0.7739
8113.840245583,1568,-0.3554
8114.278475626,1569,-0.7987
8114.71673253,1570,-0.5927
8115.154959809,1571,-0.7357
8115.5934133,1572,-0.2749
8116.033297095,1573,-0.4228
8116.474011756,1574,-0.6101
8116.912040755,1575,-0.5363
8117.351802915,1576,-0.1932
8117.788621624,1577,1.2792
8118.226991208,1578,0.7580
8118.665135011,1579,-0.8729
8119.104118343,1580,-0.8565
8119.541618482,1581,0.1574
8119.983993024,1582,0.5261
8120.422245822,1583,-0.1971
8120.860520883,1584,-0.3579
8121.298787872,1585,0.4400
8121.737118057,1586,-0.4092
8122.175418096,1587,0.4313
8122.61752951,1588,1.4359
8123.056522306,1589,0.7924
8123.494127805,1590,-1.1077
8123.932397188,1591,-1.0868
8124.370728544,1592,-1.0509
8124.808995653,1593,-0.8281
8125.247212336,1594,0.8385
8125.691107819,1595,1.3488
8126.127843662,1596,1.3784
8126.566141297,1597,1.5939
8127.004279271,1598,1.0628
8127.443375705,1599,0.5641
8127.880782683,1600,1.4231
8128.319325139,1601,1.7390
8128.761358324,1602,1.8100
8129.19972898,1603,2.3461
8129.637954387,1604,17.3798
8130.076233083,1605,46.9690
8130.515936064,1606,79.5755
8130.953101628,1607,112.4219
8131.394931556,1608,148.4960
8131.833339789,1609,89.0940
8132.271584464,1610,-34.7362
