t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
8103.682559781,32235,99503.3,96045.15,99512.24,103049.25,99502.12,99512.39,99525.12,99497.45
8103.703224316,32236,99511.21,96033.17,99500.31,103066.21,99509.03,99507.36,99512.1,99488.49
8103.723734808,32237,99500.41,96029.17,99505.32,103066.21,99509.03,99508.42,99525.12,99501.42
8103.748087401,32238,99504.36,96029.17,99504.29,103066.21,99515.94,99512.39,99517.15,99508.32
8103.769060503,32239,99498.28,96013.19,99496.34,103057.18,99504.01,99508.42,99503.33,99500.55
8103.789095876,32240,99494.32,96014.21,99501.35,103057.61,99500.03,99502.33,99512.1,99505.39
8103.810048037,32241,99492.49,96006.22,99487.36,103067.31,99501.07,99510.28,99509.18,99498.49
8103.830360079,32242,99508.32,96001.2,99494.43,103067.31,99510.08,99505.5,99513.16,99501.42
8103.851425901,32243,99513.34,96005.2,99506.35,103077.0,99516.99,99512.39,99515.03,99498.49
8103.871201662,32244,99512.28,95999.25,99504.29,103067.31,99501.07,99513.45,99516.09,99513.32
8103.891611201,32245,99508.32,95999.25,99487.36,103065.11,99511.96,99508.42,99513.16,99497.45
8103.916597773,32246,99504.36,95983.27,99504.29,103075.23,99504.01,99504.44,99501.21,99494.52
8103.937118311,32247,99503.3,95979.27,99488.39,103066.21,99496.05,99505.5,99525.12,99506.42
8103.957108486,32248,99513.34,95985.22,99516.22,103055.41,99501.07,99500.47,99516.09,99515.38
8103.979453342,32249,99501.18,95981.22,99504.29,103075.23,99502.12,99513.45,99505.19,99496.42
8103.998658991,32250,99496.45,95979.27,99500.31,103077.43,99502.12,99512.39,99509.18,99505.39
8104.019660435,32251,99502.24,95962.27,99496.34,103066.21,99509.03,99510.28,99513.16,99500.55
8104.039195803,32252,99512.28,95955.21,99490.3,103075.23,99510.08,99514.5,99513.97,99513.32
8104.059731263,32253,99501.18,95977.23,99500.31,103077.0,99518.04,99509.47,99505.19,99500.55
8104.085040864,32254,99495.39,96892.31,99492.36,103083.16,99500.03,99504.44,99516.09,99496.42
8104.104076695,32255,99496.45,95943.22,99498.25,103056.51,99507.98,99510.28,99509.18,99490.55
8104.126762547,32256,99501.18,95971.19,99499.28,103077.0,99516.99,99502.33,99521.13,99504.35
8104.145262939,32257,99511.21,95957.25,99487.36,103067.31,99505.05,99498.6,99509.18,99510.39
8104.166234729,32258,99500.41,95951.21,99504.29,103069.5,99510.08,99504.44,99508.12,99502.45
8104.186271074,32259,99513.34,95954.28,99492.36,103083.16,99506.1,99512.39,99521.13,99494.52
8104.207378199,32260,99508.32,95953.25,99507.23,103071.27,99507.98,99504.44,99525.12,99502.45
8104.228453185,32261,99500.41,95949.26,99492.36,103071.27,99508.2,99504.44,99509.18,99498.49
8104.251462847,32262,99498.28,95933.28,99478.37,103075.23,99497.1,99506.55,99509.18,99500.55
8104.27342852,32263,99492.49,95934.3,99502.23,103082.49,99502.12,99503.39,99516.09,99516.25
8104.292512084,32264,99495.39,95951.3,99504.29,103078.1,99509.03,99508.42,99515.03,99502.45
8104.313331072,32265,99495.39,95947.3,99488.39,103079.2,99516.16,99513.45,99507.06,99510.39
8104.335059176,32266,99500.41,95935.32,99500.31,103083.16,99501.07,99505.5,99508.12,99504.52
8104.3542019,32267,99500.41,95931.32,99500.31,103074.14,99504.01,99504.44,99509.18,99498.49
8104.375233811,32268,99503.3,95930.3,99500.31,103078.1,99514.06,99506.31,99517.15,99489.52
8104.395310346,32269,99496.45,95927.33,99504.29,103075.23,99510.08,99504.44,99516.09,99502.45
8104.419501215,32270,99499.63,95926.31,99492.36,103067.31,99510.08,99501.52,99515.03,99494.52
8104.440173752,32271,99502.24,95911.34,99489.42,103079.2,99498.14,99503.39,99503.33,99498.49
8104.460573306,32272,99499.34,95914.32,99502.38,103081.4,99509.03,99512.39,99508.12,99494.52
8104.481257401,32273,99503.3,95926.31,99502.38,103075.23,99506.1,99496.49,99516.09,99508.48
8104.502359257,32274,99504.36,95919.34,99506.35,103075.23,99516.99,99512.39,99521.13,99506.42
8104.522925945,32275,99503.3,95913.3,99492.36,103085.36,99510.08,99520.34,99521.13,99506.42
8104.546145424,32276,99504.36,95927.33,99500.31,103083.16,99513.01,99514.5,99520.07,99506.42
8104.565307747,32277,99500.41,95922.31,99493.39,103084.26,99510.08,99518.48,99515.03,99490.55
8104.589430212,32278,99496.45,95922.31,99496.34,103085.36,99501.07,99513.45,99501.21,99500.39
8104.609011399,32279,99504.36,95911.34,99490.45,103083.16,99502.12,99514.5,99501.21,99490.55
8104.6292037,32280,99507.26,95911.34,99500.31,103077.43,99497.1,99511.58,99506.0,99502.45
8104.649298333,32281,99512.28,95909.3,99505.32,103080.3,99493.12,99504.44,99503.07,99498.49
8104.671259319,32282,99498.28,95903.35,99504.29,103068.4,99492.07,99496.49,99509.18,99498.49
8104.690304325,32283,99496.45,95911.34,99503.26,103085.36,99506.1,99504.44,99513.16,99506.42
8104.71076427,32284,99507.26,95903.35,99500.31,103085.36,99509.03,99506.55,99513.16,99512.29
8104.731400042,32285,99506.49,95928.35,99516.22,103093.29,99528.09,99509.23,99523.25,99524.35
8104.755478971,32286,99506.49,95926.31,99500.31,103097.25,99518.04,99508.42,99514.22,99502.45
8104.776137928,32287,99490.37,95910.32,99484.41,103106.95,99500.03,99509.47,99497.23,99500.55
8104.796674029,32288,99499.34,95906.41,99480.44,103108.05,99489.14,99498.6,99507.31,99507.45
8104.81723029,32289,99504.36,95911.34,99487.36,103123.91,99494.16,99511.34,99513.16,99497.45
8104.837839682,32290,99515.17,95919.34,99504.29,103122.81,99511.96,99508.42,99511.3,99516.42
8104.858935739,32291,99506.49,95911.34,99487.36,103121.04,99493.12,99505.5,99508.12,99512.29
8104.878689127,32292,99496.45,95902.33,99488.39,103115.98,99494.16,99504.44,99509.18,99503.49
8104.899341343,32293,99503.59,95907.35,99504.29,103122.81,99501.07,99505.5,99509.18,99514.35
8104.923576208,32294,99496.45,95915.34,99501.35,103110.91,99510.08,99514.5,99513.16,99515.38
8104.946121598,32295,99500.41,95902.33,99488.39,103113.11,99500.03,99500.47,99511.04,99507.45
8104.964586356,32296,99504.36,95903.35,99504.29,103117.08,99500.03,99505.5,99510.24,99515.38
8104.985169919,32297,99514.4,95886.35,99502.38,103117.08,99497.1,99513.45,99505.19,99502.45
8105.005592277,32298,99512.28,95908.37,99498.4,103123.24,99497.1,99506.55,99507.06,99509.35
8105.026318837,32299,99516.23,95910.32,99498.4,103109.15,99502.12,99508.42,99517.15,99514.35
8105.046610908,32300,99508.32,95903.35,99498.4,103118.18,99507.15,99501.52,99509.18,99508.48
8105.071056763,32301,99504.36,95904.37,99494.43,103120.37,99500.24,99499.41,99517.15,99515.38
8105.091483699,32302,99512.28,95901.31,99504.29,103109.15,99496.26,99514.5,99517.15,99512.29
8105.112095023,32303,99512.28,95910.32,99489.42,103112.01,99501.07,99516.37,99509.18,99504.52
8105.132544112,32304,99504.36,95912.36,99496.34,103102.99,99500.03,99506.55,99512.1,99508.48
8105.153178842,32305,99504.36,95912.36,99506.35,103118.84,99504.01,99513.45,99517.15,99497.45
8105.17366653,32306,99516.23,95920.36,99502.38,103111.34,99509.03,99509.47,99517.15,99514.35
8105.194685551,32307,99512.28,95921.38,99485.44,103106.95,99511.13,99523.51,99512.1,99512.45
8105.214741055,32308,99500.41,95915.34,99504.29,103106.95,99500.03,99508.42,99512.1,99503.49
8105.239038475,32309,99504.36,95911.34,99496.34,103099.02,99515.11,99500.47,99517.15,99509.35
8105.259071034,32310,99517.3,95915.34,99502.38,103117.08,99502.12,99520.34,99518.21,99519.35
8105.280095914,32311,99498.57,95918.31,99497.37,103113.11,99503.17,99504.44,99511.3,99506.42
8105.300600438,32312,99511.51,95921.29,99488.39,103100.12,99506.1,99508.42,99510.24,99501.42
8105.321214056,32313,99518.36,95903.35,99502.38,103110.25,99498.14,99508.42,99509.18,99514.35
8105.341681513,32314,99526.27,95909.3,99491.33,103105.18,99505.05,99511.34,99513.16,99504.52
8105.364106691,32315,99520.19,95926.31,99502.38,103113.11,99502.12,99510.53,99511.3,99498.49
8105.382683969,32316,99506.49,95914.32,99502.38,103101.22,99502.12,99506.55,99508.12,99491.59
8105.406479199,32317,99512.28,95913.3,99481.47,103111.34,99512.18,99505.5,99513.16,99511.42
8105.427210926,32318,99502.53,95919.34,99498.4,103108.05,99502.12,99509.47,99517.15,99500.55
8105.448195796,32319,99512.28,95919.34,99496.34,103103.42,99498.14,99506.55,99516.34,99506.42
8105.469367908,32320,99504.36,95927.33,99497.37,103109.15,99503.17,99504.44,99512.1,99497.45
8105.489236159,32321,99508.32,95922.31,99497.37,103106.28,99507.15,99504.44,99519.27,99499.52
8105.509195668,32322,99509.38,95927.33,99499.28,103105.18,99506.1,99501.52,99510.24,99518.48
8105.531546564,32323,99504.36,95925.29,99500.31,103100.12,99494.16,99504.44,99509.18,99499.52
8105.550688516,32324,99503.3,95943.31,99497.37,103103.42,99503.17,99507.36,99497.23,99518.32
8105.574488764,32325,99517.3,95929.28,99500.31,103099.45,99502.12,99498.6,99509.18,99498.49
8105.595085456,32326,99512.28,95942.29,99488.39,103099.02,99502.12,99508.42,99509.18,99520.38
8105.617091631,32327,99514.4,95939.31,99508.27,103097.25,99493.12,99507.36,99517.15,99514.35
8105.636209246,32328,99500.41,95952.32,99495.31,103093.29,99500.03,99506.55,99515.28,99510.39
8105.656619697,32329,99510.44,95946.28,99508.42,103101.22,99496.26,99505.5,99509.18,99498.49
8105.67723686,32330,99504.36,95954.28,99488.39,103101.22,99502.12,99518.48,99519.27,99524.35
8105.698372688,32331,99504.36,95951.3,99494.28,103101.22,99497.1,99505.5,99511.3,99508.48
8105.7183143,32332,99504.36,95960.31,99503.26,103101.22,99512.18,99514.5,99514.48,99516.42
8105.742491708,32333,99513.34,95959.29,99496.34,103093.29,99502.12,99521.4,99510.24,99505.55
8105.763142653,32334,99505.43,95959.29,99493.39,103093.29,99501.07,99510.53,99505.19,99508.48
8105.783542718,32335,99515.46,95961.25,99504.29,103099.02,99510.08,99514.5,99516.09,99499.52
8105.804415558,32336,99512.28,95962.27,99503.26,103081.4,99502.12,99505.5,99509.18,99510.39
8105.82468095,32337,99507.55,95963.29,99496.34,103053.64,99498.14,99505.5,99516.34,99518.32
8105.845266325,32338,99514.4,95966.26,99500.31,103036.02,99502.12,99512.39,99509.18,99510.39
8105.865694252,32339,99497.51,95982.24,99504.29,103014.0,99511.13,99510.53,99511.3,99506.42
8105.88632108,32340,99506.49,95975.27,99500.31,103004.97,99502.12,99505.5,99523.25,99511.42
8105.910521423,32341,99516.53,95983.27,99494.43,102998.14,99503.17,99506.55,99511.3,99497.45
8105.931183395,32342,99514.4,95991.26,99487.36,102994.18,99496.05,99506.55,99517.15,99516.42
8105.951704072,32343,99519.42,95987.26,99509.3,102990.21,99518.04,99501.52,99515.28,99502.45
8105.974647244,32344,99508.61,96003.24,99488.39,102977.22,99509.03,99514.5,99499.35,99508.48
8105.992632526,32345,99503.3,95991.26,99500.31,102984.48,99506.1,99508.42,99509.18,99501.42
8106.014210052,32346,99510.15,96007.24,99496.34,102978.32,99500.24,99509.47,99509.18,99502.45
8106.033723637,32347,99520.19,95995.25,99488.39,102978.32,99499.19,99496.49,99511.3,99505.55
8106.054295952,32348,99516.53,96008.26,99505.32,102974.35,99503.17,99512.39,99516.09,99511.42
8106.078603437,32349,99500.41,96013.19,99496.34,102966.43,99502.12,99514.26,99509.18,99502.45
8106.099210746,32350,99503.3,96015.23,99504.29,102969.72,99512.18,99512.39,99509.18,99508.48
8106.119923904,32351,99508.32,96023.22,99501.35,102959.59,99510.08,99508.42,99519.27,99515.38
8106.141221307,32352,99504.36,96023.22,99488.39,102954.53,99496.26,99510.53,99505.19,99520.38
8106.160712537,32353,99518.36,96031.21,99501.35,102952.76,99510.08,99509.47,99511.3,99498.49
8106.181262589,32354,99500.41,96022.2,99487.36,102941.54,99504.22,99514.5,99511.3,99516.42
8106.201758529,32355,99496.45,96029.17,99492.36,102941.97,99493.12,99509.47,99514.22,99498.49
