t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
6910.234726975,13139,100530.19,97706.95,100529.14,102922.42,100534.66,100532.62,100534.06,100526.18
6910.247629735,13140,100527.25,97703.94,100522.15,102939.51,100536.75,100538.54,100528.14,100540.14
6910.268270535,13141,100521.38,97713.99,100524.1,102939.51,100523.65,100540.65,100536.18,100540.14
6910.288832084,13142,100526.19,97713.99,100533.15,102946.42,100532.74,100539.59,100536.18,100550.22
6910.309390594,13143,100518.2,97721.03,100534.18,102946.42,100546.88,100539.59,100537.24,100544.15
6910.330006579,13144,100527.25,97731.15,100525.13,102947.51,100544.79,100541.7,100544.22,100550.22
6910.353784512,13145,100506.21,97725.06,100518.14,102942.42,100546.88,100525.65,100536.18,100542.2
6910.374411876,13146,100514.2,97722.05,100534.18,102913.33,100538.85,100529.46,100536.18,100540.14
6910.39499429,13147,100523.26,97721.03,100526.16,102880.25,100526.79,100523.55,100536.18,100546.21
6910.415587134,13148,100522.2,96436.79,100534.18,102878.41,100540.77,100540.65,100540.2,100542.2
6910.436189212,13149,100532.31,97733.12,100529.14,102931.51,100559.99,100543.6,100555.23,100544.15
6910.456863618,13150,100520.32,98072.91,100534.18,102910.42,100543.75,100531.57,100534.06,100541.17
6910.477432853,13151,100534.18,98011.39,100535.21,102916.25,100536.75,100547.61,100558.19,100556.17
6910.498036973,13152,100537.12,97774.48,100534.18,102905.33,100542.7,100541.7,100553.33,100542.2
6910.521750638,13153,100515.26,97734.15,100534.18,102926.42,100538.85,100531.57,100548.25,100545.18
6910.542454493,13154,100528.31,97742.22,100528.22,102885.33,100552.83,100531.57,100536.18,100534.19
6910.562937649,13155,100521.14,97747.28,100516.08,102879.5,100546.88,100535.58,100524.12,100550.22
6910.583575369,13156,100519.26,97748.31,100520.09,102891.5,100538.85,100525.65,100542.32,100560.29
6910.604135841,13157,100516.33,97743.24,100516.08,102890.75,100522.77,100523.55,100524.12,100534.19
6910.624854518,13158,100523.26,97735.18,100516.08,102893.33,100530.81,100529.67,100528.14,100538.2
6910.645375461,13159,100542.42,97747.28,100533.15,102908.59,100545.84,100539.59,100536.18,100549.19
6910.665987969,13160,100528.31,97773.53,100536.24,102908.59,100566.98,100549.72,100560.31,100542.2
6910.689702285,13161,100523.26,97790.69,100535.21,102899.5,100555.97,100535.58,100545.28,100542.2
6910.710313754,13162,100508.33,97755.34,100518.14,102919.51,100537.8,100520.59,100533.22,100546.21
6910.730917862,13163,100534.43,97756.37,100517.11,102942.76,100524.7,100527.56,100524.12,100554.22
6910.751532208,13164,100548.29,97770.45,100521.12,102918.76,100544.79,100542.55,100556.29,100562.24
6910.772082729,13165,100534.43,97785.63,100538.19,102942.76,100554.92,100556.69,100536.18,100567.27
6910.792681576,13166,100521.38,97768.47,100520.2,102948.59,100555.97,100537.69,100536.18,100550.22
6910.813282121,13167,100518.2,97749.26,100528.22,102947.51,100538.85,100545.71,100548.25,100552.28
6910.833939055,13168,100520.32,97755.34,100527.19,102936.59,100541.82,100535.58,100558.41,100550.22
6910.857640092,13169,100533.37,97771.47,100534.18,102945.68,100546.88,100545.71,100540.2,100562.24
6910.878253393,13170,100530.19,97772.5,100534.18,102949.68,100550.9,100532.62,100552.27,100553.19
6910.898822484,13171,100534.43,97785.63,100531.2,102951.51,100554.92,100545.71,100540.2,100546.21
6910.919417518,13172,100523.26,97775.51,100527.19,102963.51,100548.81,100548.67,100539.14,100550.22
6910.940032777,13173,100523.26,97778.51,100530.17,102971.51,100547.93,100539.59,100550.36,100550.22
6910.960715559,13174,100530.19,97795.67,100536.24,102967.51,100539.89,100536.63,100540.2,100557.2
6910.981301117,13175,100528.31,97786.58,100527.19,102983.52,100556.85,100548.67,100552.27,100560.29
6911.001928876,13176,100531.25,97791.64,100520.09,102985.69,100554.92,100549.72,100540.2,100558.23
6911.025587854,13177,100534.43,97787.61,100534.18,102995.52,100546.88,100544.66,100546.34,100555.25
6911.04631801,13178,100532.31,97813.86,100534.18,102991.52,100550.9,100540.65,100550.36,100555.25
6911.066833349,13179,100540.3,97802.71,100534.18,103007.52,100546.88,100544.66,100541.26,100558.23
6911.087543895,13180,100523.26,97819.87,100536.24,103014.78,100554.92,100538.74,100536.18,100550.22
6911.10801579,13181,100527.25,97801.76,100527.19,103007.52,100546.88,100539.59,100537.24,100542.2
6911.12867456,13182,100516.33,97820.9,100533.15,103017.69,100546.88,100536.63,100533.22,100550.22
6911.149190656,13183,100527.25,97816.86,100525.13,103017.35,100554.92,100534.73,100545.28,100549.19
6911.172954001,13184,100522.2,97833.08,100534.18,103017.69,100550.9,100554.79,100546.34,100550.22
6911.193626255,13185,100522.2,97837.03,100534.18,103036.61,100555.97,100545.71,100537.24,100551.25
6911.214165187,13186,100548.29,97838.06,100537.16,103027.52,100556.85,100548.67,100552.27,100551.25
6911.234792758,13187,100534.18,97854.19,100527.19,103029.7,100542.86,100543.6,100546.34,100548.16
6911.25534517,13188,100533.37,97858.22,100534.18,103040.61,100546.88,100535.58,100540.2,100560.29
6911.27604392,13189,100528.31,97853.16,100527.19,103034.78,100545.84,100532.62,100543.38,100559.26
6911.296575929,13190,100525.38,97869.29,100526.16,103038.78,100550.9,100541.7,100535.12,100558.23
6911.317154933,13191,100532.31,97871.27,100530.17,103050.79,100557.01,100547.61,100541.26,100549.19
6911.340881957,13192,100532.31,97870.32,100526.16,103044.61,100544.79,100533.68,100537.24,100554.22
6911.361546897,13193,100522.2,97874.35,100529.14,103043.53,100547.93,100531.57,100552.27,100543.23
6911.382173207,13194,100533.37,97876.33,100524.1,103047.53,100546.88,100541.7,100542.32,100558.23
6911.402745885,13195,100538.18,97888.43,100524.1,103063.87,100547.93,100545.71,100546.34,100551.25
6911.423333041,13196,100527.25,97884.39,100528.11,103047.53,100547.93,100545.71,100540.2,100558.23
6911.443982901,13197,100521.38,97886.45,100530.17,103043.53,100546.88,100544.66,100528.14,100558.23
6911.464580019,13198,100516.33,97878.39,100526.16,103060.62,100549.86,100544.66,100540.2,100550.22
6911.485147162,13199,100540.3,97886.45,100526.16,103065.7,100547.93,100555.64,100546.13,100567.27
6911.508901447,13200,100528.31,97896.49,100525.13,103050.79,100538.85,100543.6,100540.2,100558.23
6911.529514686,13201,100528.31,97898.55,100534.18,103074.79,100562.96,100549.72,100542.32,100555.25
6911.550063001,13202,100529.37,97893.49,100537.16,103080.62,100552.99,100537.69,100543.17,100550.22
6911.57065234,13203,100532.31,97909.62,100535.21,103073.7,100550.9,100540.65,100544.22,100549.19
6911.591308762,13204,100530.19,97910.65,100534.18,103060.62,100552.83,100537.69,100530.04,100558.23
6911.611891919,13205,100518.45,97908.59,100536.24,103069.7,100552.83,100539.59,100535.12,100558.23
6911.632485169,13206,100541.36,97906.62,100534.18,103076.62,100543.91,100537.69,100536.18,100551.25
6911.653143322,13207,100534.18,97910.65,100535.21,103085.71,100547.93,100552.68,100538.3,100553.19
6911.676904382,13208,100530.19,97918.72,100534.18,103072.62,100554.92,100540.65,100545.28,100559.26
6911.69745998,13209,100532.31,97909.62,100526.16,103068.62,100546.88,100531.57,100546.34,100550.22
6911.718038259,13210,100523.26,97913.65,100530.17,103077.71,100545.84,100540.65,100545.28,100561.32
6911.738614508,13211,100528.31,97928.84,100534.18,103092.62,100554.92,100543.6,100553.33,100557.32
6911.759701156,13212,100531.25,97917.69,100531.2,103075.88,100554.92,100541.7,100542.32,100559.26
6911.780240088,13213,100532.31,97920.69,100528.22,103077.71,100546.88,100544.66,100536.18,100546.21
6911.800870348,13214,100519.26,97918.72,100530.17,103075.53,100552.99,100536.63,100536.18,100544.26
6911.821571403,13215,100522.2,97917.69,100540.14,103082.79,100548.98,100545.5,100542.32,100550.22
6911.844821524,13216,100530.19,97921.72,100526.16,103075.53,100548.98,100548.67,100537.24,100559.26
6911.865446084,13217,100519.26,97933.82,100536.24,103093.71,100551.95,100539.59,100534.06,100554.22
6911.886090755,13218,100526.19,97934.85,100526.16,103092.62,100546.88,100551.62,100537.24,100547.24
6911.906796299,13219,100531.25,97934.85,100534.18,103095.54,100546.88,100552.68,100546.34,100556.29
6911.927415826,13220,100539.24,97934.85,100530.17,103093.71,100543.91,100538.54,100562.43,100551.25
6911.94809552,13221,100527.25,97932.79,100517.11,103108.63,100555.97,100549.72,100543.17,100550.22
6911.968806757,13222,100516.33,97933.82,100523.18,103095.88,100550.9,100553.73,100543.38,100552.28
6911.989542282,13223,100527.25,97941.88,100534.18,103105.71,100554.92,100535.58,100542.32,100552.28
6912.012827163,13224,100531.25,97931.76,100525.13,103121.71,100550.9,100545.71,100537.24,100546.21
6912.033436,13225,100532.31,97939.91,100534.18,103118.8,100542.86,100543.6,100544.22,100554.22
6912.054146826,13226,100530.19,97942.91,100533.15,103111.89,100548.98,100541.7,100541.26,100550.22
6912.074713086,13227,100531.25,97948.92,100534.18,103112.63,100547.93,100543.6,100554.39,100552.28
6912.095438167,13228,100530.19,97959.05,100531.2,103115.89,100543.91,100544.66,100536.18,100554.22
6912.116100487,13229,100531.25,97955.01,100536.24,103114.8,100552.99,100540.65,100546.34,100547.24
6912.136817227,13230,100526.19,97948.92,100534.18,103107.54,100557.01,100545.71,100548.25,100560.29
6912.157349497,13231,100532.31,97947.89,100538.19,103116.63,100546.88,100538.54,100546.34,100556.29
6912.180743306,13232,100531.25,97950.9,100535.21,103117.71,100555.97,100544.66,100550.36,100546.21
6912.201377451,13233,100531.25,97953.98,100528.11,103122.8,100547.93,100540.65,100537.24,100536.25
6912.222020083,13234,100526.19,97955.01,100534.18,103129.72,100544.79,100540.65,100553.33,100556.29
6912.242752706,13235,100531.25,97961.02,100533.15,103116.63,100555.97,100553.73,100554.39,100559.26
6912.263344447,13236,100546.17,97963.08,100527.19,103125.72,100549.86,100544.45,100545.28,100552.28
6912.284127677,13237,100538.18,97958.02,100529.14,103121.71,100546.88,100538.54,100544.22,100552.28
6912.304803848,13238,100531.25,97956.99,100518.14,103129.72,100550.9,100538.54,100536.18,100560.29
6912.325371919,13239,100531.25,97962.05,100538.19,103126.8,100557.01,100540.65,100545.28,100554.22
6912.348704805,13240,100528.31,97966.08,100530.17,103133.72,100554.92,100547.61,100542.32,100552.28
6912.369382388,13241,100538.18,97967.11,100532.12,103124.63,100547.93,100535.58,100546.34,100549.19
6912.389982567,13242,100532.31,97969.09,100535.21,103124.63,100546.88,100541.7,100552.27,100559.26
6912.410686151,13243,100531.25,97972.09,100531.2,103129.72,100547.93,100548.67,100530.26,100556.29
6912.431323453,13244,100533.37,97974.15,100524.1,103130.8,100546.88,100556.69,100551.21,100542.2
6912.452126598,13245,100531.25,97974.15,100530.17,103137.72,100554.92,100539.59,100554.39,100554.22
6912.472698948,13246,100526.19,97972.09,100532.23,103131.54,100554.92,100539.59,100542.32,100552.28
6912.49597132,13247,100530.19,97983.24,100536.24,103137.72,100544.96,100544.66,100538.3,100558.23
6912.516664856,13248,100533.37,97981.19,100535.21,103143.89,100546.88,100541.49,100537.24,100554.22
6912.53731122,13249,100531.25,97989.25,100525.13,103143.89,100546.88,100544.66,100549.31,100548.27
6912.55795417,13250,100520.32,97987.28,100534.18,103146.81,100557.01,100543.6,100548.25,100556.29
6912.578643296,13251,100538.18,97991.31,100535.21,103141.72,100543.91,100550.78,100548.25,100550.22
6912.599273003,13252,100524.32,97983.24,100522.15,103136.63,100552.83,100548.67,100552.27,100560.29
6912.620041625,13253,100534.43,97983.24,100534.18,103141.72,100546.88,100547.61,100548.25,100551.25
6912.640661694,13254,100523.26,97994.31,100534.18,103143.89,100547.93,100536.63,100550.36,100558.23
6912.663980551,13255,100532.31,97991.31,100534.18,103141.72,100548.98,100548.67,100554.39,100551.25
6912.684596638,13256,100531.25,97997.32,100522.15,103150.81,100550.9,100549.72,100542.32,100558.23
6912.70524418,13257,100526.19,98000.41,100539.22,103144.63,100555.97,100546.77,100550.36,100550.22
6912.725937035,13258,100542.42,98004.44,100526.16,103143.89,100550.02,100543.81,100545.28,100557.2
6912.746552742,13259,100524.32,97994.31,100535.21,103152.98,100550.9,100548.67,100544.22,100545.18
6912.767286029,13260,100538.18,98007.44,100535.21,103149.72,100554.92,100544.66,100542.32,100559.26
6912.787905052,13261,100532.31,98003.41,100525.13,103145.72,100546.88,100536.63,100540.2,100557.32
6912.808633728,13262,100532.31,98007.36,100535.21,103146.81,100543.91,100552.68,100539.36,100559.26
6912.831924161,13263,100532.31,97999.38,100526.16,103151.9,100546.88,100550.57,100542.32,100555.25
6912.852594937,13264,100532.31,98011.48,100526.16,103147.89,100554.92,100549.72,100554.39,100558.23
6912.873266072,13265,100527.25,98007.44,100534.18,103147.89,100548.98,100542.55,100557.35,100554.22
6912.893876183,13266,100531.25,98015.51,100534.18,103150.81,100545.84,100551.62,100546.34,100559.26
6912.914571882,13267,100530.19,98007.36,100526.16,103156.64,100552.99,100538.54,100541.26,100550.22
6912.935275005,13268,100530.19,98024.61,100530.17,103159.9,100548.98,100539.59,100536.18,100563.27
6912.956065983,13269,100527.25,98015.51,100540.14,103158.81,100550.9,100539.59,100542.32,100550.22
6912.9761256,13270,100528.31,98023.58,100534.18,103159.9,100547.93,100549.72,100541.26,100546.21
6912.999914908,13271,100519.26,98023.58,100526.16,103161.72,100542.86,100540.65,100555.45,100559.26
6913.020477613,13272,100531.25,98018.51,100539.22,103150.81,100551.95,100549.72,100544.22,100551.25
6913.041047899,13273,100522.2,98026.58,100534.18,103159.9,100547.93,100549.72,100546.34,100551.25
6913.061732403,13274,100527.25,98027.61,100531.2,103162.81,100547.93,100535.58,100542.32,100548.16
6913.082237393,13275,100526.19,98031.64,100535.21,103158.81,100554.92,100547.61,100546.34,100551.25
6913.102917948,13276,100530.19,98047.77,100535.21,103159.9,100562.96,100547.61,100541.26,100551.25
6913.123539712,13277,100530.19,98023.58,100526.16,103162.81,100552.99,100549.72,100538.3,100546.21
6913.144038563,13278,100539.24,98037.65,100538.19,103159.9,100540.94,100540.65,100536.18,100548.16
6913.167779143,13279,100542.42,98033.61,100530.17,103170.81,100546.88,100541.7,100546.34,100554.22
6913.188412616,13280,100523.26,98039.71,100534.18,103164.64,100554.92,100541.7,100540.2,100558.23
6913.209031004,13281,100546.17,98040.65,100535.21,103174.81,100554.92,100549.72,100538.3,100559.26
6913.22963661,13282,100532.31,98051.81,100532.12,103158.81,100549.86,100536.63,100543.38,100555.25
6913.250265405,13283,100532.31,98041.68,100523.07,103159.9,100546.88,100549.72,100536.18,100552.16
6913.270971863,13284,100532.31,98033.61,100524.1,103172.64,100542.86,100547.61,100546.34,100544.26
6913.291441536,13285,100539.24,98039.71,100536.24,103171.9,100548.98,100545.71,100553.33,100560.29
6913.312096589,13286,100523.26,98051.81,100525.13,103171.9,100548.98,100547.61,100546.34,100559.26
6913.335817554,13287,100533.37,98050.78,100534.18,103175.9,100552.83,100545.71,100549.31,100554.22
6913.356416097,13288,100527.25,98047.77,100527.19,103167.9,100557.01,100539.59,100538.3,100548.27
6913.377047762,13289,100518.2,98060.9,100531.2,103166.81,100555.97,100539.59,100535.12,100550.22
6913.397576543,13290,100540.3,98059.87,100535.21,103174.81,100557.01,100541.49,100552.27,100560.29
6913.418159575,13291,100518.2,98063.91,100533.15,103186.82,100547.93,100552.68,100546.34,100552.28
6913.438768076,13292,100541.36,98059.87,100532.12,103175.9,100558.94,100544.66,100550.36,100552.28
6913.459463265,13293,100522.2,98063.91,100532.12,103187.9,100554.92,100544.66,100540.2,100556.29
6913.47995355,13294,100540.3,98063.91,100534.18,103179.9,100554.92,100530.51,100546.34,100558.23
6913.503748519,13295,100525.13,98080.04,100522.15,103179.9,100548.98,100549.72,100546.34,100556.29
6913.524315403,13296,100522.2,98063.91,100541.17,103178.81,100546.88,100551.62,100554.39,100560.29
6913.544894905,13297,100526.19,98071.97,100534.18,103177.73,100557.01,100549.72,100545.28,100556.29
6913.565535342,13298,100528.31,98070.94,100525.13,103182.82,100546.88,100547.61,100554.39,100556.29
6913.586349423,13299,100540.3,98076.01,100535.21,103191.9,100548.98,100539.59,100542.32,100558.23
6913.606756908,13300,100530.19,98073.94,100526.16,103177.73,100557.01,100547.61,100554.39,100555.25
6913.627293346,13301,100530.19,98089.14,100540.25,103186.82,100552.99,100537.69,100542.32,100566.24
6913.64789278,13302,100522.2,98069.91,100526.16,103182.82,100547.93,100536.63,100546.34,100551.25
6913.671742318,13303,100532.31,98077.98,100530.17,103191.9,100547.93,100531.57,100542.32,100554.22
6913.692320155,13304,100533.37,98087.07,100536.24,103190.82,100555.97,100551.62,100554.39,100552.28
6913.712951671,13305,100547.23,98079.01,100526.16,103189.73,100551.95,100544.66,100548.25,100558.23
6913.733556286,13306,100528.31,98087.07,100536.24,103190.82,100551.95,100537.48,100551.42,100563.27
6913.754077218,13307,100531.25,98096.17,100526.16,103199.91,100547.93,100540.65,100536.18,100553.19
6913.774736046,13308,100526.19,98104.24,100534.18,103187.9,100557.01,100539.59,100538.3,100554.22
6913.79528513,13309,100541.36,98092.14,100526.16,103199.91,100557.01,100553.73,100537.24,100554.22
6913.819088115,13310,100531.25,98097.2,100532.12,103198.82,100554.92,100544.66,100558.41,100550.22
6913.839667441,13311,100530.19,98100.2,100532.12,103191.9,100546.88,100548.67,100550.36,100554.22
6913.860335837,13312,100531.25,98104.24,100536.24,103191.9,100548.98,100539.59,100544.22,100554.22
6913.880850675,13313,100532.31,98112.3,100527.19,103191.9,100557.01,100544.66,100548.25,100560.29
6913.901474739,13314,100531.25,98112.3,100526.16,103194.82,100548.98,100544.66,100556.29,100554.22
6913.92203834,13315,100533.37,98112.3,100526.16,103191.9,100547.93,100541.7,100544.22,100551.25
6913.942705147,13316,100533.37,98111.27,100536.13,103199.91,100555.97,100535.58,100552.27,100563.27
6913.963266503,13317,100530.19,98120.37,100535.21,103199.91,100547.93,100542.55,100544.22,100553.31
6913.987009923,13318,100530.19,98119.34,100533.15,103194.82,100564.0,100542.55,100537.24,100559.26
6914.007598286,13319,100532.31,98119.34,100532.12,103191.9,100554.92,100556.69,100546.34,100559.26
6914.028156607,13320,100531.25,98116.34,100534.18,103186.82,100546.88,100547.61,100541.26,100562.24
6914.048755082,13321,100530.19,98131.53,100535.21,103202.82,100554.92,100545.71,100562.43,100559.26
6914.069344716,13322,100531.25,98131.44,100526.16,103199.91,100548.98,100544.66,100545.28,100554.22
6914.089994794,13323,100542.17,98126.37,100536.24,103191.9,100546.88,100546.56,100554.39,100552.28
6914.110624225,13324,100522.2,98140.54,100542.2,103200.99,100553.87,100552.68,100536.18,100554.22
6914.131118229,13325,100522.2,98136.5,100533.15,103207.91,100547.93,100540.65,100541.26,100558.35
6914.154991481,13326,100528.31,98140.54,100532.12,103207.91,100544.96,100536.63,100545.28,100556.29
6914.175567336,13327,100538.18,98143.54,100534.18,103211.91,100548.98,100539.59,100554.39,100554.22
