t_pc,sample_idx,force
5543.937522587,46,-0.1760
5544.379802903,47,-0.1856
5544.818087837,48,-0.4649
5545.260459471,49,0.8536
5545.698745188,50,0.1525
5546.141065241,51,0.3650
5546.583298982,52,0.7558
5547.021752848,53,1.2518
5547.463996499,54,0.9665
5547.902277631,55,0.5826
5548.344640415,56,0.0409
5548.782940368,57,1.4362
5549.225360601,58,2.1901
5549.667491909,59,1.9872
5550.105865897,60,2.2288
5550.548202846,61,0.7687
5550.986435938,62,0.4735
5551.428830432,63,0.7075
5551.867098345,64,1.4247
5552.309443881,65,1.2988
5552.751613443,66,0.5718
5553.190102887,67,0.8708
5553.63240939,68,0.6832
5554.07072839,69,2.3136
5554.513074413,70,1.5203
5554.95130913,71,1.4833
5555.393634856,72,1.5696
5555.83191367,73,1.5061
5556.274271776,74,0.9877
5556.716621497,75,0.2510
5557.154920114,76,0.6161
5557.597187213,77,-0.4381
5558.035602345,78,-0.1923
5558.477809745,79,-0.7313
5558.916108967,80,-0.4931
5559.358493947,81,-1.3445
5559.800750842,82,-1.1610
5560.239071641,83,-1.7188
5560.681413946,84,-1.1807
5561.119611646,85,-0.7606
5561.561984162,86,-0.4383
5562.000225365,87,-0.1244
5562.442605465,88,0.8608
5562.884854492,89,0.2380
5563.323236835,90,1.0171
5563.76551901,91,0.8012
5564.203825077,92,1.0110
5564.64620987,93,0.3354
5565.084570673,94,-1.1813
5565.527500539,95,-1.3499
5565.965043741,96,-0.5410
5566.407485028,97,-0.4894
5566.849726671,98,-1.9582
5567.288035429,99,-2.0249
5567.730355099,100,-2.8773
5568.168694572,101,-2.6341
5568.611010453,102,-3.0292
5569.053118879,103,-2.5306
5569.49161368,104,-0.6715
5569.93384617,105,-1.3027
5570.372201408,106,-1.4168
5570.814524349,107,1.4485
5571.25286492,108,25.7329
5571.695177564,109,60.7388
5572.133427118,110,97.0590
5572.575786849,111,135.0042
5573.018153411,112,174.2662
5573.456418547,113,101.1529
5573.898772347,114,-38.9465
5574.337522906,115,-39.2246
