t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
3586.094637244,7397,100520.59,97918.96,100520.01,103033.17,100511.27,100533.38,100540.78,100532.58
3586.096109467,7398,100517.65,97922.99,100516.0,103033.17,100516.34,100535.29,100525.53,100539.58
3586.098889757,7399,100545.65,97930.04,100524.03,103042.27,100532.43,100542.46,100539.72,100534.53
3586.122363515,7400,100533.65,97974.45,100528.05,103035.34,100540.47,100549.44,100546.71,100539.58
3586.143059265,7401,100537.65,97957.27,100536.08,103051.37,100529.45,100550.49,100547.77,100543.59
3586.163646554,7402,100533.65,97963.37,100534.12,103061.21,100526.31,100541.41,100540.78,100529.49
3586.184177494,7403,100519.53,97959.33,100535.05,103050.28,100523.34,100545.42,100537.61,100538.55
3586.204777195,7404,100541.89,97959.33,100531.03,103051.37,100520.36,100536.34,100546.71,100539.58
3586.225428186,7405,100525.65,97969.38,100531.03,103063.38,100529.45,100542.46,100543.75,100539.58
3586.246025669,7406,100537.65,97969.38,100523.0,103059.38,100535.4,100541.41,100547.77,100535.56
3586.266712484,7407,100539.53,97955.29,100524.03,103060.46,100535.4,100533.38,100535.69,100531.55
3586.290355978,7408,100543.77,97955.29,100531.03,103068.47,100530.34,100534.43,100540.78,100547.6
3586.310912207,7409,100545.65,97971.44,100532.06,103061.55,100529.45,100541.41,100540.78,100539.58
3586.331555934,7410,100521.65,97964.4,100526.09,103071.4,100520.36,100535.29,100530.61,100541.63
3586.352170252,7411,100519.77,97955.29,100525.06,103084.5,100527.36,100541.41,100540.78,100539.58
3586.372742303,7412,100537.65,97964.4,100524.03,103088.5,100528.4,100534.43,100548.83,100543.59
3586.393497867,7413,100545.65,97978.49,100531.03,103067.39,100548.51,100541.41,100552.86,100549.66
3586.41402937,7414,100533.65,97971.44,100524.03,103064.47,100530.34,100541.41,100535.69,100535.56
3586.434679416,7415,100517.65,97951.26,100522.07,103032.42,100528.4,100537.39,100536.75,100532.58
3586.458257584,7416,100534.71,97957.35,100524.03,103033.51,100519.31,100539.5,100540.78,100530.52
3586.478985643,7417,100532.59,97954.26,100524.03,103033.51,100540.47,100540.36,100540.78,100555.62
3586.499592602,7418,100541.65,97963.37,100528.05,103032.42,100531.38,100542.27,100540.78,100546.57
3586.520181295,7419,100521.65,97965.35,100522.07,103037.51,100528.4,100535.48,100526.58,100543.59
3586.540809967,7420,100526.71,97947.22,100523.0,103041.52,100526.31,100530.22,100539.72,100531.55
3586.561365288,7421,100545.65,97947.22,100524.03,103044.44,100520.36,100529.36,100527.64,100543.59
3586.582227509,7422,100533.65,97955.29,100532.06,103021.49,100528.4,100549.44,100547.77,100546.57
3586.602607384,7423,100544.59,97972.47,100537.11,103037.51,100541.51,100549.44,100548.83,100546.57
3586.626257753,7424,100529.65,97957.35,100516.0,103043.35,100528.4,100541.41,100532.73,100533.61
3586.64686887,7425,100529.65,97930.04,100524.03,103044.44,100532.43,100537.39,100545.86,100539.58
3586.667515891,7426,100537.65,97960.36,100531.03,103052.45,100530.49,100537.39,100540.78,100547.6
3586.688074638,7427,100541.65,97955.29,100533.09,103045.52,100523.34,100547.33,100546.92,100547.6
