t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
13144.496384841,8488,101019.43,98128.63,100997.92,103888.05,100999.18,101013.39,101016.79,100979.94
13144.498278014,8489,100925.5,98088.36,100979.83,103873.17,100998.13,100980.52,100983.61,100964.97
13144.499728438,8490,100995.48,98074.21,100992.88,103872.07,101024.31,101006.44,101003.93,100991.94
13144.516460913,8491,100997.61,98078.24,100991.84,103870.98,101002.14,100993.36,101018.92,100993.86
13144.536920335,8492,101012.51,98148.77,101008.9,103888.05,101016.28,101018.45,101018.92,100980.97
13144.561188296,8493,101004.53,98094.35,100983.83,103856.09,101022.21,101014.45,101024.0,100987.94
13144.581647468,8494,100984.57,98080.31,100993.92,103856.09,101027.27,101005.37,101006.88,100988.97
13144.602276977,8495,101012.51,98072.25,100983.83,103856.09,101024.31,101009.38,101004.99,100988.97
13144.622740705,8496,101012.51,98095.38,100999.85,103836.11,101016.28,100997.36,101017.85,100988.97
13144.643404556,8497,100986.43,98092.39,100991.84,103831.02,101007.21,101005.37,101017.85,100988.97
13144.663834373,8498,100994.41,98086.3,100983.83,103840.11,101011.22,101010.44,101009.83,100992.97
13144.68444237,8499,100998.41,98100.44,100998.81,103959.97,101020.1,101005.37,101002.86,100991.94
13144.708586394,8500,100991.49,98092.39,100989.77,103833.22,101023.26,101007.5,101014.91,100990.01
13144.729222022,8501,100992.56,98104.47,100999.85,103824.13,101015.23,101003.25,101006.88,100982.01
13144.749667663,8502,100988.57,98103.44,100992.88,103826.32,101007.21,100999.49,101002.86,100986.9
13144.77031547,8503,100992.56,98091.36,100986.8,103825.22,101015.23,100988.29,101009.83,100987.94
13144.790851928,8504,100991.49,98094.35,100991.84,103824.13,101007.21,101007.26,101022.94,100988.97
13144.811535088,8505,100999.47,98108.5,100989.77,103820.13,101033.39,101015.51,101003.68,100984.97
13144.832012087,8506,100992.56,98112.52,100991.84,103817.23,101014.18,101003.49,101001.8,100991.05
13144.852642477,8507,100990.42,98106.54,100987.84,103799.06,101010.17,101005.37,101008.76,100998.01
13144.876582282,8508,100992.56,98097.45,100992.88,103808.15,101024.31,100997.36,101009.83,100988.97
13144.897228837,8509,100992.56,98103.44,100992.88,103802.35,101028.32,100998.42,101005.81,101007.05
13144.917721249,8510,100990.42,98104.47,100987.84,103800.16,101016.28,101001.37,101006.88,100991.94
13144.939151569,8511,100996.55,98103.44,101003.86,103809.24,101010.17,101002.43,101018.92,100988.97
13144.959468115,8512,101006.39,98124.61,101003.86,103777.28,101015.23,100992.3,101019.99,100991.94
13144.979410004,8513,100988.57,98100.44,100989.77,103810.34,101014.18,101007.26,101007.69,100991.94
13144.999830206,8514,100986.43,98210.21,100982.8,103798.35,100994.12,100998.42,101010.89,100983.94
13145.020428899,8515,100995.48,98369.24,100999.85,103792.17,101022.21,100995.24,101017.85,100986.9
13145.044190094,8516,101000.54,98207.11,100994.81,103824.13,101007.21,101002.43,101002.86,100988.97
13145.065233639,8517,101006.39,98179.96,100999.85,103784.18,101014.18,101005.37,101018.92,100994.9
13145.085253967,8518,100990.42,98161.89,100991.84,103776.19,100998.13,101001.37,101014.91,100984.97
13145.106299875,8519,100983.51,98160.85,100987.84,103787.46,100992.01,100986.41,101001.8,100970.9
