t_pc,sample_idx,force
13144.894128158,406,-32.0038
13145.336325785,407,-32.5932
13145.774580119,408,-32.8541
13146.216813791,409,-32.5245
13146.655184711,410,-31.8073
13147.093473927,411,-31.9521
13147.536245633,412,-131.0026
13147.974078841,413,-327.2262
13148.416326354,414,-396.5136
13148.854682081,415,-68.709
13149.292930296,416,1.0208
13149.735948265,417,1.8192
13150.173531955,418,3.006
13150.611825699,419,2.3463
13151.054118842,420,2.6426
13151.494089673,421,2.9481
13151.931138133,422,2.573
13152.372929477,423,2.2246
13152.811324535,424,2.2081
13153.253589435,425,1.7811
13153.691898713,426,2.2927
13154.130093298,427,2.2092
13154.572583039,428,1.2644
13155.01213743,429,2.2092
13155.45003164,430,2.9965
13155.891553738,431,2.467
13156.329642703,432,3.1472
13156.771921896,433,2.3327
13157.210224564,434,2.2282
13157.648487433,435,2.8831
13158.090778764,436,2.6055
13158.52914575,437,2.3585
13158.96813704,438,2.3106
13159.409777768,439,2.0377
13159.847908717,440,1.9251
13160.286301002,441,2.9206
13160.728586735,442,2.046
13161.166832458,443,2.5191
13161.609717017,444,1.8686
13162.047366869,445,2.8201
13162.485768748,446,2.7154
13162.92798062,447,2.5042
13163.36636338,448,1.789
13163.804591307,449,2.3608
13164.248058237,450,2.5706
13164.685147742,451,2.4485
13165.127398894,452,2.3795
13165.565819131,453,1.7568
13166.003957192,454,1.4816
13166.446394225,455,3.0894
13166.884674922,456,2.9428
13167.326855236,457,3.4533
13167.765215434,458,2.6414
13168.203472375,459,2.6265
13168.645806402,460,2.2486
13169.085168154,461,1.708
13169.523364805,462,1.9307
13169.964675615,463,3.1111
13170.40409198,464,3.2859
13170.845235437,465,0.3214
13171.283554522,466,3.3041
13171.721843432,467,5.2638
13172.164163039,468,4.2279
13172.602423405,469,3.8267
13173.044668279,470,3.1004
13173.484108851,471,3.8643
13173.921376927,472,3.5584
13174.363772699,473,3.7101
13174.80311979,474,3.093
13175.240180282,475,3.2988
13175.683223874,476,2.2967
13176.12081532,477,3.3532
13176.563128367,478,2.7495
13177.019135384,479,2.5212
13177.43966755,480,3.0211
13177.88206887,481,3.5733
13178.32212886,482,5.0569
13178.762486029,483,4.444
13179.200911707,484,3.9394
13179.639163502,485,4.3241
13180.081539685,486,4.0599
13180.519815126,487,3.3075
13180.958016435,488,3.3367
13181.400383264,489,4.3221
13181.838585334,490,4.5441
13182.280921577,491,4.4626
13182.719286884,492,3.1198
13183.157484538,493,2.873
13183.599849394,494,4.285
13184.038099067,495,3.4369
13184.480384864,496,3.8922
13184.918654286,497,4.5114
13185.357134868,498,4.6788
13185.799310108,499,5.5688
13186.237588815,500,26.2138
13186.675926451,501,60.0331
13187.118226249,502,91.8742
13187.556469442,503,124.7294
13187.998771484,504,159.9763
13188.437526121,505,173.0858
13188.875346425,506,-29.5569
13189.317678363,507,-33.0861
