t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
19951.305561688,765,101119.6,99655.98,101129.37,102680.24,101118.94,101126.05,101139.92,101111.74
19951.325218648,766,101123.61,99648.92,101113.25,102692.29,101115.8,101124.99,101140.98,101110.71
19951.348608261,767,101121.49,99664.09,101131.43,102698.46,101113.86,101123.94,101128.86,101111.74
19951.369345002,768,101123.61,99647.88,101129.37,102681.32,101118.94,101138.14,101128.86,101105.66
19951.389917527,769,101123.61,99647.88,101129.37,102688.27,101118.94,101123.94,101134.82,101110.71
19951.410612756,770,101115.59,99648.92,101121.31,102681.32,101117.9,101117.99,101125.68,101103.7
19951.431281666,771,101119.6,99658.06,101125.34,102693.37,101117.9,101124.99,101127.8,101101.63
19951.451778152,772,101115.59,99651.93,101126.37,102696.6,101117.9,101134.11,101140.98,101115.76
19951.472523206,773,101117.48,99666.17,101121.31,102680.24,101116.85,101129.02,101131.84,101115.76
19951.493241047,774,101115.35,99653.9,101137.42,102686.41,101113.86,101117.99,101133.76,101109.68
19951.516628021,775,101115.59,99661.08,101130.4,102680.24,101117.9,101122.02,101131.84,101103.7
19951.537177729,776,101123.61,99645.91,101127.3,102691.51,101121.93,101122.02,101139.92,101118.76
19951.55780222,777,101119.6,99657.02,101131.43,102688.27,101125.97,101133.05,101135.88,101115.76
19951.578383384,778,101117.71,99652.97,101129.37,102681.32,101129.11,101127.1,101127.8,101111.74
19951.598963815,779,101116.65,99655.98,101131.43,102680.24,101117.9,101126.05,101135.88,101101.63
19951.61954823,780,101111.58,99657.02,101129.37,102690.43,101124.92,101128.16,101127.8,101109.68
19951.640433706,781,101116.65,99644.87,101129.37,102697.38,101109.82,101131.13,101127.8,101107.72
19951.660741246,782,101118.54,99647.88,101121.31,102683.48,101117.9,101130.08,101135.88,101113.8
19951.684551154,783,101121.49,99660.04,101137.42,102696.31,101121.93,101124.99,101126.74,101107.72
19951.705142473,784,101107.56,99669.18,101129.37,102682.4,101109.82,101132.0,101142.9,101102.66
19951.725671276,785,101119.6,99649.96,101131.33,102688.27,101125.07,101126.05,101125.68,101106.69
19951.746381093,786,101117.71,99660.04,101133.39,102688.27,101130.0,101130.08,101122.7,101109.68
19951.766938071,787,101120.66,99664.09,101118.31,102694.45,101115.8,101126.05,101143.96,101110.71
19951.787533583,788,101116.65,99654.94,101129.37,102688.27,101119.99,101127.1,101129.92,101110.71
19951.808125767,789,101119.6,99657.02,101121.31,102687.49,101117.9,101124.99,101135.88,101111.74
19951.828686439,790,101114.53,99655.98,101129.37,102685.34,101118.94,101122.02,101127.8,101109.68
19951.852502798,791,101126.56,99657.02,101136.39,102683.48,101125.97,101130.08,101128.86,101113.7
19951.873144256,792,101115.59,99652.97,101125.34,102692.29,101117.9,101127.1,101133.76,101109.68
19951.893744089,793,101122.55,99655.98,101121.31,102690.43,101108.78,101134.11,101131.84,101111.74
19951.914276489,794,101115.59,99658.06,101129.37,102685.34,101117.9,101132.0,101132.9,101107.72
19951.9348584,795,101113.47,99668.14,101131.43,102690.43,101119.99,101130.08,101128.86,101114.73
19951.95553453,796,101115.59,99657.02,101128.34,102693.37,101114.91,101124.99,101134.82,101111.74
19951.976057725,797,101114.53,99661.08,101139.48,102681.32,101117.9,101128.16,101138.86,101109.68
19951.996620267,798,101113.47,99666.17,101129.37,102700.32,101113.86,101115.88,101127.8,101113.7
19952.020422963,799,101133.76,99668.14,101132.36,102698.46,101117.9,101126.05,101127.8,101114.73
19952.041046932,800,101135.88,99661.08,101137.42,102690.43,101118.94,101131.13,101139.92,101109.68
19952.061896044,801,101114.53,99660.04,101137.42,102690.43,101115.8,101120.96,101130.78,101101.63
19952.08240739,802,101124.67,99665.13,101117.28,102699.54,101113.86,101132.0,101135.88,101109.68
19952.102860134,803,101115.59,99662.12,101121.31,102681.32,101109.82,101130.08,101132.9,101106.69
19952.123533128,804,101109.45,99664.09,101131.33,102679.16,101117.9,101126.05,101139.92,101109.68
19952.143979711,805,101125.73,99668.14,101133.39,102689.35,101117.9,101130.08,101135.88,101109.68
19952.164679528,806,101127.62,99660.04,101124.31,102682.4,101116.85,101130.08,101139.92,101112.77
19952.188410626,807,101115.59,99664.09,101136.39,102699.54,101110.87,101134.11,101135.88,101115.76
19952.209020538,808,101116.65,99664.09,101123.28,102682.4,101117.9,101126.05,101143.96,101110.71
19952.22961826,809,101103.55,99664.09,101137.42,102682.4,101115.8,101124.99,101137.8,101111.74
19952.250176537,810,101115.59,99664.09,101129.37,102688.27,101111.77,101134.97,101127.8,101109.68
19952.270770333,811,101115.59,99664.09,101129.37,102682.4,101124.92,101126.05,101130.78,101118.76
