t_pc,sample_idx,force
19951.387103702,46,-0.9346
19951.829368148,47,-0.8867
19952.271701709,48,-0.8773
19952.710041344,49,-0.8836
19953.152390239,50,-0.9068
19953.594611173,51,-0.8436
19954.033051985,52,-0.8232
19954.47528211,53,-0.817
19954.913596261,54,-0.8228
19955.355954938,55,-0.8377
19955.798706856,56,-0.8316
19956.236568802,57,-0.8423
19956.678986097,58,-0.8379
19957.12126661,59,-0.8365
19957.55953678,60,-0.8296
19958.001875752,61,-0.8357
19958.444189429,62,-0.8459
19958.882596194,63,-0.8446
19959.324852692,64,-0.85
19959.767188418,65,-0.8421
19960.205499595,66,-0.8388
19960.64797645,67,-0.8365
19961.090321957,68,-0.8341
19961.528572304,69,-0.8499
19961.970781905,70,-0.853
19962.413040405,71,-0.8763
19962.851692862,72,-0.8792
19963.293819082,73,-0.8717
19963.735907837,74,-0.8704
19964.174445287,75,-0.8959
19964.616841169,76,-0.908
19965.059007141,77,-0.8906
19965.49724705,78,-0.8986
19965.939710981,79,-0.9221
19966.378249581,80,-0.9165
19966.8203783,81,-0.9041
19967.262546168,82,-0.9153
19967.70109897,83,-0.914
19968.143392338,84,-0.9169
19968.585796548,85,-0.8974
19969.025820002,86,-0.9011
19969.46661856,87,-0.9115
19969.908730102,88,-0.8974
19970.347065544,89,-0.9012
19970.789251206,90,-0.8995
19971.231399369,91,-0.8973
19971.669914477,92,-0.9037
19972.112359105,93,-0.8823
19972.550390279,94,-0.8767
19972.992893219,95,-0.8217
19973.435124551,96,-0.8141
19973.873302569,97,-0.826
19974.315675782,98,-0.8177
19974.757897554,99,-0.8188
19975.196303192,100,-0.8186
19975.638625191,101,-0.8143
19976.077303915,102,-0.8188
19976.519236953,103,-0.823
19976.96160787,104,-0.8152
19977.399873905,105,-0.8236
19977.842237701,106,-0.8243
19978.284510261,107,-0.823
19978.722792584,108,-0.8235
19979.165136097,109,-0.8214
19979.607342407,110,-0.8332
19980.045769419,111,-0.8246
19980.488084507,112,-0.8234
19980.926437266,113,-0.8171
19981.368797644,114,-0.8186
19981.811048528,115,-0.8176
19982.249338402,116,-0.8055
19982.69170085,117,-0.8055
19983.133974769,118,-0.8041
19983.572299719,119,-0.8045
19984.014687854,120,-0.8126
19984.452909728,121,-0.8061
19984.895293305,122,-0.7983
19985.337625154,123,-0.7986
19985.775868184,124,-0.8109
19986.218200224,125,-0.822
19986.660417701,126,-0.8226
19987.098794396,127,-0.8225
19987.541218427,128,-0.825
19987.979431138,129,-0.8173
19988.421812761,130,-0.8128
19988.864192103,131,-0.8124
19989.302403628,132,-0.8094
19989.744749806,133,-0.8127
19990.187055969,134,-0.8223
19990.625368446,135,-0.8119
19991.067797427,136,-0.8059
19991.505975199,137,-0.7957
19991.948369519,138,-0.8148
19992.39068216,139,-0.8112
19992.82901888,140,-0.8083
19993.271357959,141,-0.7981
19993.713605222,142,-0.8134
19994.151925926,143,-0.8204
19994.594255727,144,-0.8222
19995.036591404,145,70.0518
19995.47490207,146,339.0309
19995.917196226,147,-0.1399
19996.359794758,148,-0.8836
