t_pc,sample_idx,force
1530.939067626,264,-3.6791
1531.377354489,265,-3.6576
1531.819727773,266,-3.0686
1532.257962599,267,-2.9058
1532.700317366,268,-2.7932
1533.138554491,269,-2.6453
1533.580901792,270,-0.0005
1534.019146829,271,-0.8109
1534.461502654,272,0.0832
1534.899779825,273,-0.5211
1535.342121128,274,-0.2226
1535.78041044,275,0.0526
1536.222793122,276,0.1191
1536.662984956,277,1.0408
1537.10379633,278,0.9134
1537.541643492,279,0.1362
1537.983913999,280,-0.7533
1538.42222027,281,-0.8623
1538.864538204,282,-0.1317
1539.302773386,283,0.0968
1539.74514158,284,-1.0162
1540.183420693,285,-1.5869
1540.625805064,286,0.0629
1541.063987584,287,1.5145
1541.506330511,288,0.8782
1541.944659405,289,1.5387
1542.386983847,290,1.4883
1542.825250427,291,1.0593
1543.267607409,292,1.3847
1543.705855446,293,0.6464
1544.148202378,294,1.0145
1544.59039542,295,0.3729
1545.028711342,296,0.4239
1545.470956758,297,0.0675
1545.909441357,298,0.2633
1546.347800449,299,0.3550
1546.790020131,300,0.7540
1547.228282733,301,-0.9955
1547.670615254,302,-0.0816
1548.108871034,303,-0.2542
1548.551236678,304,-0.0410
1548.993446871,305,0.1687
1549.431852295,306,0.6252
1549.874059662,307,-0.0838
1550.312501918,308,-0.2481
1550.754667606,309,1.0940
1551.193061502,310,0.4210
1551.635307353,311,-0.3981
1552.073669073,312,0.2374
1552.515949036,313,-0.6218
1552.954308701,314,-0.4124
1553.39660074,315,-0.7972
1553.834903437,316,0.0237
1554.277141963,317,0.5155
1554.715547671,318,0.8587
1555.157883734,319,0.8475
1555.596113357,320,0.8353
1556.038396057,321,1.3895
1556.476775897,322,0.1491
1556.919094784,323,0.0510
1557.357378387,324,-0.1362
1557.799665977,325,-0.6387
1558.237897795,326,-0.8997
1558.680287098,327,-1.8071
1559.11850624,328,-1.4797
1559.5608796,329,-0.8994
1559.999068925,330,0.4108
1560.441458704,331,10.9487
1560.879866257,332,45.2545
1561.322052146,333,74.9248
1561.760381767,334,110.7707
1562.202760675,335,153.9696
1562.641104911,336,191.8769
1563.083320954,337,232.1658
1563.521638062,338,85.7958
1563.963932359,339,-33.4225
1564.404273111,340,-34.2791
