t_pc,sample_idx,force
10502.839401203,253,-35.2003
10503.277727459,254,-35.7564
10503.719999396,255,-35.5706
10504.1582986,256,-35.3762
10504.59670767,257,-35.0490
10505.040139573,258,-35.0191
10505.477219681,259,-54.2582
10505.91542346,260,-166.4236
10506.357937872,261,-65.7926
10506.796051094,262,-146.5538
10507.234337597,263,-110.2222
10507.67745416,264,-21.3378
10508.115148627,265,-5.3747
10508.553146992,266,0.7342
10508.995529143,267,0.8805
10509.433741693,268,0.9703
10509.876009891,269,1.1548
10510.314423324,270,0.2307
10510.752698528,271,0.0267
10511.194927686,272,0.1392
10511.633224642,273,0.2742
10512.071517381,274,-0.4229
10512.513827691,275,0.1067
10512.952108192,276,-0.3684
10513.390404426,277,-0.1372
10513.832726502,278,0.4082
10514.270948674,279,0.6993
10514.70928002,280,0.9359
10515.151602777,281,0.3413
10515.589952891,282,-0.0957
10516.032073562,283,0.2098
10516.470455493,284,0.5360
10516.908687968,285,1.3966
10517.351168804,286,0.8437
10517.789386115,287,0.6990
10518.227594513,288,0.7155
10518.669904889,289,1.3568
10519.110101205,290,0.5425
10519.546638623,291,0.5595
10519.989424167,292,2.1742
10520.42711455,293,0.6848
10520.865367484,294,0.2956
10521.307691088,295,0.7980
10521.745987898,296,1.7545
10522.188202227,297,2.7240
10522.626561019,298,2.8437
10523.065121948,299,2.5802
10523.508555421,300,4.5266
10523.945434414,301,2.8851
10524.383647104,302,1.5340
10524.825967491,303,2.0480
10525.264657214,304,2.7620
10525.702625654,305,20.8940
10526.144876415,306,53.2212
10526.583186272,307,81.7382
10527.025390512,308,116.0294
10527.463973121,309,151.5860
10527.902096123,310,189.1148
10528.344279001,311,227.9896
10528.782920708,312,172.3857
10529.221144923,313,-33.5934
