t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
10502.748425513,4696,99526.26,96919.52,99497.87,103235.17,99498.4,99517.7,99517.91,99495.83
10502.767946039,4697,99515.39,96911.49,99498.9,103238.06,99502.22,99508.67,99521.91,99498.79
10502.788381129,4698,99511.42,96915.5,99500.83,103234.08,99491.27,99520.64,99514.96,99500.84
10502.809037675,4699,99506.39,96909.44,99505.85,103234.08,99503.26,99510.56,99521.07,99499.82
10502.830769188,4700,99523.34,96906.45,99497.87,103238.06,99493.36,99515.6,99532.02,99506.76
10502.85153637,4701,99522.28,96918.49,99495.93,103235.17,99503.26,99515.6,99524.02,99502.77
10502.871646028,4702,99515.39,96918.49,99495.82,103238.06,99490.23,99515.6,99524.02,99497.76
10502.895038064,4703,99523.34,96923.53,99502.89,103235.17,99500.31,99507.62,99528.02,99494.8
10502.915782563,4704,99513.28,96917.47,99502.89,103242.04,99492.32,99512.66,99520.02,99511.77
10502.936090621,4705,99515.39,96927.54,99505.85,103569.61,99499.26,99516.65,99528.02,99503.8
10502.956506051,4706,99525.2,96919.52,99497.87,103234.08,99503.26,99513.71,99520.02,99503.8
10502.977151771,4707,99515.39,96919.52,99492.85,103251.1,99508.3,99515.6,99522.13,99507.78
10502.997451927,4708,99518.31,96931.55,99497.75,103236.27,99491.27,99516.65,99524.02,99511.77
10503.018228374,4709,99515.39,96929.5,99502.89,103226.12,99492.32,99511.61,99524.02,99506.76
10503.039721135,4710,99499.5,96916.53,99500.83,103223.23,99495.27,99517.7,99520.85,99501.74
10503.062873087,4711,99522.28,96927.54,99501.86,103231.19,99499.26,99516.65,99512.02,99502.77
10503.084337506,4712,99510.36,96930.53,99499.81,103234.08,99507.25,99515.6,99528.02,99503.8
10503.104011955,4713,99518.31,96943.59,99490.8,103238.06,99503.26,99527.57,99525.07,99511.77
10503.127559386,4714,99514.34,96936.59,99500.83,103228.31,99491.27,99518.75,99525.07,99503.8
10503.14508301,4715,99514.34,96939.58,99497.87,103218.16,99496.31,99511.61,99526.13,99502.77
10503.165462275,4716,99513.28,96935.56,99503.8,103219.25,99501.35,99509.72,99530.96,99494.8
10503.186191391,4717,99514.34,96939.58,99500.83,103232.29,99501.35,99511.61,99512.02,99499.69
10503.20753774,4718,99526.26,96946.58,99491.83,103222.14,99512.29,99528.62,99525.07,99511.77
10503.230889996,4719,99515.39,97190.29,99501.86,103222.14,99501.35,99517.7,99524.02,99503.8
10503.250964391,4720,99514.34,96944.61,99497.87,103216.36,99505.34,99513.71,99505.07,99499.82
10503.272110166,4721,99510.36,96938.55,99495.82,103250.0,99503.26,99517.7,99524.02,99511.77
10503.292080123,4722,99523.34,96918.49,99508.82,103264.14,99511.43,99511.61,99526.13,99510.74
10503.313037023,4723,99509.31,96931.55,99493.88,103284.04,99517.33,99512.66,99509.07,99494.8
10503.333461217,4724,99514.34,96923.53,99496.84,103271.01,99500.31,99511.61,99524.02,99502.77
10503.354219866,4725,99522.28,96931.55,99492.85,103268.12,99515.24,99517.7,99524.02,99508.81
10503.374588156,4726,99521.23,96922.5,99500.83,103281.85,99504.3,99525.68,99522.13,99510.74
10503.398380908,4727,99513.28,96928.57,99491.83,103268.12,99517.33,99510.77,99526.13,99511.77
10503.420185462,4728,99513.28,96927.54,99496.84,103274.99,99505.34,99517.7,99514.13,99509.71
10503.439449579,4729,99515.39,96911.49,99505.85,103271.01,99507.25,99513.71,99524.02,99507.78
10503.461372011,4730,99515.39,96923.53,99498.9,103269.21,99506.39,99513.71,99522.96,99503.8
10503.481149566,4731,99513.28,96915.5,99493.88,103273.89,99501.35,99521.69,99520.02,99511.77
10503.501158771,4732,99503.47,96919.52,99497.87,103268.12,99498.22,99516.65,99520.02,99513.7
10503.52233932,4733,99514.34,96907.48,99503.91,103267.02,99501.35,99509.72,99525.07,99514.72
10503.542232691,4734,99515.39,96911.49,99509.84,103268.12,99489.36,99511.61,99522.13,99507.78
10503.566319608,4735,99510.36,96911.49,99497.87,103272.1,99497.35,99513.71,99526.13,99515.75
10503.586907871,4736,99523.34,96912.52,99492.85,103268.12,99493.36,99524.63,99525.07,99509.84
10503.607377102,4737,99522.28,96915.5,99499.81,103265.23,99511.43,99515.6,99524.02,99518.71
10503.629256639,4738,99513.28,96903.47,99508.82,103278.27,99513.34,99512.66,99532.02,99511.77
