t_pc,sample_idx,force
619657.848304859,96,11.6951
619658.290605263,97,12.563
619658.728879809,98,13.3242
619659.17135744,99,12.3169
619659.61345662,100,12.1515
619660.051795524,101,11.4938
619660.494124041,102,11.9058
619660.932688666,103,13.8618
619661.37475057,104,13.1348
619661.813107441,105,12.0517
619662.255438873,106,13.1715
619662.69369343,107,13.8247
619663.136067206,108,13.6886
619663.574361293,109,13.7323
619664.017195146,110,13.3828
619664.454902455,111,14.228
619664.897335492,112,14.3969
619665.33563658,113,14.0916
619665.777893561,114,13.5395
619666.220067626,115,12.7554
619666.65853088,116,13.0375
619667.100709602,117,13.4643
619667.539165125,118,13.8588
619667.981368555,119,15.1867
619668.420141127,120,14.2963
619668.861976201,121,15.0163
619669.300425704,122,13.8969
619669.742673392,123,13.1885
619670.182185012,124,14.7112
619670.623348972,125,12.1586
619671.061551793,126,12.9772
619671.50404947,127,11.9804
619671.942135164,128,12.1225
619672.384534813,129,11.571
619672.822806288,130,12.2101
619673.265118655,131,13.5361
619673.703386636,132,12.5476
619674.145777932,133,12.284
619674.587980363,134,13.5017
619675.026455758,135,12.6514
619675.468666812,136,14.1158
619675.9070118,137,12.7589
619676.349228743,138,14.9868
619676.787501953,139,12.8343
619677.229925119,140,12.4629
619677.668199841,141,12.7772
619678.1105256,142,11.4875
619678.548825841,143,12.4439
619678.991099861,144,13.7343
619679.429826127,145,12.7403
619679.872148671,146,12.4759
619680.310012663,147,14.2673
619680.752332343,148,11.8811
619681.194742751,149,14.6212
619681.632971715,150,11.5271
619682.07523487,151,11.949
619682.51363919,152,12.2483
619682.955974415,153,13.0959
619683.394178451,154,12.3604
619683.836519615,155,11.5689
619684.274777334,156,12.9163
619684.71714648,157,13.0841
619685.155375636,158,10.6592
619685.599060011,159,11.2328
619686.036011065,160,11.2272
619686.478362134,161,11.4666
619686.916606483,162,11.9265
619687.358979987,163,11.8244
619687.797248463,164,12.9421
619688.239609188,165,12.1199
619688.681792815,166,14.4611
619689.120217487,167,13.1076
619689.56245762,168,12.2146
619690.002032943,169,12.659
619690.443094944,170,11.5808
619690.881409832,171,12.8422
619691.325052095,172,12.3063
619691.761987577,173,14.384
619692.205220431,174,14.0144
619692.642720968,175,29.8613
619693.084965919,176,61.0372
619693.523246314,177,90.9026
619693.965655584,178,117.9641
619694.403982831,179,141.8043
619694.846261664,180,160.7467
619695.288427206,181,165.6669
619695.726828625,182,71.9228
619696.172325515,183,13.7712
