t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
623153.066493574,1026,102693.65,102630.75,102692.82,107457.64,102673.54,102687.21,102697.44,102673.67
623153.090286553,1027,102689.64,102628.84,102684.77,107462.79,102672.48,102690.16,102697.44,102697.81
623153.110719759,1028,102701.68,102636.94,102682.67,107459.41,102684.58,102687.21,102701.48,102689.77
623153.131365907,1029,102690.72,102633.96,102684.77,107459.41,102680.54,102699.28,102698.52,102691.7
623153.152421835,1030,102692.58,102633.96,102690.89,107462.31,102675.45,102693.12,102696.37,102689.77
623153.172466903,1031,102680.54,102632.89,102690.72,107457.64,102679.48,102694.19,102691.26,102689.77
623153.193492426,1032,102690.72,102632.89,102672.7,107449.6,102688.61,102695.26,102700.4,102693.79
623153.21349538,1033,102692.58,102628.84,102680.74,107462.79,102683.51,102687.21,102699.33,102685.74
623153.234573772,1034,102689.64,102628.84,102686.86,107463.43,102676.51,102694.19,102701.48,102687.67
623153.258358339,1035,102692.58,102633.96,102684.77,107461.66,102678.42,102693.12,102690.45,102694.84
623153.278760577,1036,102689.64,102632.89,102682.84,107451.38,102680.54,102691.23,102703.63,102681.72
623153.299563743,1037,102685.63,102631.82,102685.82,107461.66,102678.42,102693.12,102697.44,102689.77
623153.319855425,1038,102692.58,102638.01,102681.79,107453.62,102681.61,102687.21,102701.48,102683.65
623153.34046024,1039,102680.54,102635.03,102685.82,107460.54,102690.74,102682.93,102698.52,102688.72
623153.361224567,1040,102690.72,102640.99,102684.77,107459.41,102673.54,102699.28,102696.37,102688.72
623153.381544361,1041,102692.58,102629.92,102690.89,107457.64,102675.45,102695.26,102697.44,102683.65
623153.405706328,1042,102694.73,102632.89,102684.77,107457.64,102680.54,102694.19,102692.6,102683.65
623153.426371886,1043,102692.58,102623.73,102684.77,107457.64,102680.54,102698.21,102703.63,102693.79
623153.446762818,1044,102692.58,102632.89,102692.82,107452.5,102683.51,102695.26,102697.44,102685.74
623153.467400603,1045,102696.59,102647.18,102689.84,107449.13,102676.51,102692.05,102699.33,102689.77
623153.487863334,1046,102694.73,102632.89,102691.94,107464.56,102682.45,102695.26,102705.52,102697.81
623153.508649693,1047,102686.71,102630.75,102681.79,107456.52,102671.42,102694.19,102687.22,102687.67
623153.529085103,1048,102684.55,102631.82,102682.84,107459.41,102674.39,102694.19,102705.52,102689.77
623153.54961847,1049,102677.61,102622.66,102677.77,107461.66,102672.48,102687.21,102696.37,102687.67
623153.573714948,1050,102692.58,102623.73,102689.84,107459.41,102680.54,102695.26,102700.4,102680.67
623153.594349439,1051,102684.55,102624.8,102677.77,107456.52,102681.61,102695.26,102699.33,102687.67
623153.614816636,1052,102696.59,102630.75,102688.79,107459.41,102680.54,102703.31,102697.44,102691.7
623153.635442894,1053,102686.71,102640.99,102692.82,107460.54,102673.54,102701.17,102695.29,102689.77
623153.655954118,1054,102694.73,102624.8,102686.86,107464.56,102682.45,102688.02,102697.44,102700.79
623153.676667918,1055,102690.42,102627.77,102689.84,107459.41,102666.32,102689.09,102701.48,102693.79
623153.696984037,1056,102674.38,102628.84,102684.77,107459.41,102676.51,102703.31,102705.52,102703.93
623153.717568681,1057,102682.4,102632.89,102689.84,107461.66,102684.58,102691.23,102697.44,102690.81
623153.74173781,1058,102688.57,102633.96,102677.77,107461.66,102672.48,102687.21,102693.41,102692.74
623153.762364018,1059,102689.64,102624.8,102689.84,107461.66,102684.58,102691.23,102707.67,102687.67
623153.782795661,1060,102683.48,102631.82,102689.84,107459.41,102664.41,102691.23,102688.3,102686.63
623153.803578856,1061,102688.57,102616.7,102678.81,107459.41,102675.45,102691.23,102704.44,102689.77
623153.824094647,1062,102686.71,102635.03,102687.91,107469.7,102672.48,102689.09,102701.48,102689.77
623153.8446847,1063,102692.58,102642.06,102680.74,107465.68,102677.57,102694.19,102695.29,102689.77
623153.865181152,1064,102686.71,102632.89,102692.82,107457.64,102678.64,102685.07,102697.44,102687.67
623153.885610031,1065,102680.54,102635.87,102692.82,107460.54,102676.51,102702.24,102689.37,102693.79
623153.909379575,1066,102684.55,102632.89,102690.89,107447.36,102672.48,102695.26,102695.56,102689.77
623153.930340278,1067,102680.54,102626.94,102685.82,107459.41,102678.42,102697.14,102702.56,102689.77
623153.950953306,1068,102702.76,102636.94,102684.77,107464.56,102683.51,102703.31,102699.33,102681.72
623153.971515447,1069,102692.58,102639.92,102692.82,107451.38,102676.51,102695.26,102701.48,102693.79
623153.991868562,1070,102692.58,102635.03,102684.77,107459.41,102685.64,102694.19,102697.44,102689.77
623154.012500378,1071,102690.42,102640.99,102690.89,107461.66,102684.58,102694.19,102701.48,102693.79
623154.032927434,1072,102684.55,102636.94,102697.89,107459.41,102684.58,102694.19,102697.44,102694.84
623154.053548374,1073,102676.53,102632.89,102685.82,107453.62,102670.57,102689.09,102701.48,102681.72
623154.077374083,1074,102692.58,102638.01,102686.86,107457.64,102687.55,102684.26,102708.47,102692.91
623154.098366144,1075,102693.65,102625.87,102681.79,107469.7,102672.48,102694.19,102697.44,102693.79
623154.118820743,1076,102685.63,102643.97,102686.86,107461.66,102674.39,102693.12,102693.41,102682.77
623154.139559801,1077,102692.58,102627.77,102691.77,107461.66,102676.51,102694.19,102705.52,102689.77
623154.1609006,1078,102691.5,102635.03,102684.77,107455.4,102672.48,102687.21,102700.4,102690.81
623154.180568418,1079,102696.59,102635.03,102689.84,107459.41,102680.54,102688.02,102698.52,102682.77
623154.200912919,1080,102692.58,102624.8,102694.91,107455.4,102670.35,102697.14,102693.41,102683.65
623154.221606359,1081,102685.63,102635.03,102678.81,107471.47,102675.45,102695.26,102707.67,102683.81
623154.245331355,1082,102693.65,102642.06,102686.86,107461.66,102667.38,102690.16,102703.63,102687.84
623154.26638512,1083,102690.72,102628.84,102673.74,107460.54,102680.54,102694.19,102688.3,102697.81
623154.286382306,1084,102693.65,102640.15,102672.7,107459.41,102684.58,102703.31,102700.4,102694.84
623154.307497153,1085,102687.49,102632.89,102685.82,107453.62,102688.61,102691.23,102694.48,102689.77
623154.327782175,1086,102689.64,102629.92,102684.77,107457.64,102684.58,102694.19,102693.41,102691.86
623154.348597409,1087,102692.58,102632.89,102676.72,107465.68,102670.35,102694.19,102696.37,102697.81
623154.368804913,1088,102693.65,102630.99,102684.77,107459.41,102681.61,102693.12,102700.4,102697.81
623154.389707929,1089,102692.58,102640.99,102685.82,107459.41,102678.42,102690.16,102699.6,102690.81
623154.414077701,1090,102684.55,102625.87,102685.82,107457.64,102672.48,102691.23,102701.48,102691.7
623154.433848154,1091,102697.67,102636.94,102689.84,107461.66,102672.48,102694.19,102697.44,102697.81
623154.454430295,1092,102692.58,102628.84,102688.79,107455.4,102684.58,102685.07,102701.48,102687.67
623154.477143701,1093,102692.58,102629.92,102692.82,107460.54,102680.54,102695.26,102694.48,102681.72
623154.495513565,1094,102692.58,102644.2,102680.74,107459.41,102680.54,102704.38,102697.44,102693.79
623154.516614101,1095,102694.73,102642.06,102685.82,107455.4,102672.48,102687.21,102696.37,102690.81
623154.536622443,1096,102693.65,102633.96,102682.67,107451.38,102672.48,102692.05,102701.48,102689.77
623154.558288324,1097,102680.54,102635.03,102687.75,107455.4,102676.51,102694.19,102697.44,102690.81
623154.581341083,1098,102693.65,102635.87,102684.77,107458.29,102673.54,102695.26,102697.44,102687.67
623154.601893139,1099,102676.53,102642.06,102682.67,107459.41,102680.54,102690.16,102700.4,102693.79
623154.622420928,1100,102678.68,102635.03,102685.82,107461.66,102672.48,102693.12,102694.48,102681.72
623154.642863598,1101,102688.57,102635.03,102680.74,107459.41,102686.49,102693.12,102696.37,102684.7
623154.663539311,1102,102686.41,102632.89,102682.84,107459.41,102668.44,102695.26,102696.37,102689.77
623154.683996082,1103,102696.59,102631.82,102693.86,107460.54,102677.57,102698.21,102701.48,102684.7
623154.704885899,1104,102701.68,102632.89,102680.74,107460.54,102688.61,102685.07,102694.48,102683.65
623154.728735594,1105,102692.58,102635.87,102684.77,107459.41,102677.36,102691.23,102683.19,102685.74
623154.74936107,1106,102687.49,102625.87,102685.82,107456.52,102674.39,102691.23,102701.48,102689.77
623154.769795839,1107,102682.4,102632.89,102692.82,107456.52,102684.58,102698.21,102695.56,102691.86
623154.790692225,1108,102688.57,102638.01,102687.75,107459.41,102687.55,102690.16,102689.37,102685.74
623154.810871757,1109,102682.4,102639.08,102680.74,107459.41,102670.35,102694.19,102693.41,102679.63
623154.831574921,1110,102692.58,102642.06,102684.77,107459.41,102676.51,102691.23,102705.52,102692.74
623154.851990971,1111,102678.39,102627.77,102680.74,107472.59,102677.57,102693.12,102705.52,102685.74
623154.872627665,1112,102694.73,102624.8,102681.79,107457.64,102680.54,102689.09,102693.41,102690.81
623154.896749792,1113,102692.58,102626.7,102674.79,107458.29,102668.23,102695.26,102701.48,102692.74
623154.918062478,1114,102692.58,102632.89,102680.74,107459.41,102674.39,102687.21,102699.6,102683.65
623154.937822165,1115,102684.55,102636.94,102688.79,107466.33,102688.61,102693.12,102693.41,102681.72
623154.958540432,1116,102689.64,102631.82,102678.81,107461.66,102670.35,102691.23,102698.52,102689.77
623154.978885965,1117,102693.65,102626.94,102676.72,107469.7,102664.41,102683.19,102697.44,102685.74
623154.999546966,1118,102694.73,102640.99,102674.63,107459.41,102684.58,102689.09,102699.33,102681.72
623155.020308078,1119,102697.67,102632.89,102677.77,107460.54,102680.54,102690.16,102692.33,102693.79
623155.040630406,1120,102684.55,102635.03,102693.86,107458.29,102674.39,102694.19,102701.48,102688.72
623155.064751952,1121,102694.73,102636.94,102678.81,107465.68,102671.42,102696.33,102701.48,102687.67
623155.085429908,1122,102688.57,102643.13,102680.74,107461.66,102680.54,102695.26,102693.41,102685.74
623155.105917647,1123,102700.6,102633.96,102680.74,107458.29,102679.48,102694.19,102689.37,102689.77
623155.126482321,1124,102689.64,102628.84,102688.79,107459.41,102681.61,102694.19,102707.67,102685.74
623155.146893403,1125,102689.64,102638.01,102683.72,107461.19,102682.67,102686.14,102701.48,102695.88
623155.167554764,1126,102692.58,102630.99,102676.72,107461.19,102671.42,102692.05,102700.4,102681.72
623155.188065137,1127,102686.71,102626.94,102692.82,107459.41,102692.64,102693.12,102703.63,102693.79
623155.208683643,1128,102688.57,102629.92,102682.67,107459.41,102672.48,102691.23,102697.44,102693.79
623155.233045894,1129,102684.55,102636.94,102680.74,107459.41,102679.48,102695.26,102701.48,102689.77
623155.253389924,1130,102693.65,102632.89,102680.74,107459.41,102676.51,102685.07,102699.6,102694.84
