t_pc,sample_idx,force
625830.841560763,346,-28.813
625831.27891777,347,-28.9215
625831.72130489,348,-28.6528
625832.159537863,349,-22.0498
625832.601958052,350,-45.1004
625833.044145058,351,-145.7286
625833.482570782,352,-159.0417
625833.924903248,353,-132.9437
625834.363111973,354,1.0392
625834.80540548,355,6.9409
625835.243691051,356,9.022
625835.687037831,357,8.4533
625836.128414299,358,7.5425
625836.566661352,359,8.4247
625837.009060817,360,8.6535
625837.44903284,361,8.6769
625837.889605311,362,8.3901
625838.331935331,363,8.0902
625838.770272879,364,7.9612
625839.21257,365,9.2572
625839.65087577,366,7.9993
625840.093278459,367,7.9831
625840.535433053,368,9.8909
625840.973814237,369,8.7239
625841.416136474,370,7.231
625841.854475514,371,7.0844
625842.296870431,372,7.176
625842.735132924,373,7.488
625843.177370803,374,6.9717
625843.619642703,375,6.8119
625844.057962713,376,8.2767
625844.500450279,377,6.9078
625844.938613191,378,7.5392
625845.380915456,379,7.536
625845.819268085,380,8.1148
625846.261623931,381,7.3131
625846.703943793,382,8.1908
625847.14221652,383,8.2239
625847.58446958,384,8.2246
625848.022865793,385,8.2731
625848.465458818,386,8.3132
625848.907464693,387,8.5983
625849.345875038,388,7.918
625849.788418656,389,6.6267
625850.226330306,390,6.6552
625850.669145405,391,9.491
625851.110947512,392,8.0881
625851.549310584,393,7.1108
625851.991685877,394,6.9508
625852.429920364,395,6.875
625852.872429089,396,6.2779
625853.310598447,397,6.8693
625853.752936694,398,7.7202
625854.195190422,399,9.8038
625854.633506252,400,8.5979
625855.075898279,401,6.1567
625855.514154969,402,6.1043
625855.956466244,403,6.2308
625856.394783184,404,6.5648
625856.837766115,405,7.007
625857.279438513,406,7.0151
625857.71770115,407,7.1563
625858.160036901,408,7.3291
625858.598367642,409,7.0021
625859.040656211,410,7.1631
625859.48289796,411,7.525
625859.921284794,412,7.3823
625860.363678162,413,7.6544
625860.801886175,414,9.8237
625861.244373735,415,9.5735
625861.682501127,416,8.1559
625862.124888795,417,10.9701
625862.567728146,418,8.9001
625863.005483354,419,9.3501
625863.447842228,420,8.9293
625863.886087927,421,8.7526
625864.328423416,422,8.5975
625864.770695078,423,9.2026
625865.209148561,424,10.6337
625865.651394083,425,9.9904
625866.089677639,426,9.4227
625866.532090794,427,10.1483
625866.974311698,428,10.6863
625867.412642194,429,16.4075
625867.856068642,430,44.5063
625868.293269439,431,82.4079
625868.735693259,432,117.7225
625869.17384207,433,154.6256
625869.616251208,434,196.1231
625870.058479492,435,76.4815
625870.496873053,436,-28.5812
625870.940193389,437,-28.5748
