t_pc,sample_idx,force
7748.354256002,735,-35.2791
7748.79243977,736,-35.8833
7749.230760315,737,-36.5460
7749.668940678,738,-36.2310
7750.107267182,739,-35.7701
7750.549471351,740,-98.2024
7750.987891687,741,-153.2775
7751.426158621,742,-119.6073
7751.864374247,743,-125.1680
7752.304136673,744,-26.9144
7752.74088464,745,-109.1036
7753.183081928,746,-87.5168
7753.621477116,747,-20.4506
7754.059673104,748,-5.0140
7754.497975792,749,-0.4676
7754.936242776,750,-0.6860
7755.376126215,751,0.0659
7755.813426577,752,0.3745
7756.254978269,753,0.2294
7756.693363702,754,0.0786
7757.131612118,755,0.4597
7757.569827705,756,-0.2208
7758.008164134,757,-0.5829
7758.446375614,758,-0.3179
7758.884632794,759,0.1007
7759.328310601,760,0.4823
7759.766096217,761,0.8724
7760.20352917,762,0.9808
7760.642105672,763,0.1884
7761.079969167,764,-0.3016
7761.518219625,765,-0.4259
7761.956537527,766,0.4394
7762.398780905,767,-0.5993
7762.837882822,768,-0.9111
7763.275443208,769,-0.4233
7763.713652635,770,-1.1527
7764.151927591,771,-0.3121
7764.590254426,772,-0.6474
7765.028403682,773,0.2160
7765.470651928,774,1.0249
7765.908960155,775,0.4826
7766.347377817,776,0.3349
7766.78551832,777,-0.9330
7767.223783031,778,-0.8016
7767.662043615,779,-0.2521
7768.100492174,780,-0.1219
7768.53873395,781,0.6613
7768.980871279,782,0.0080
7769.419174177,783,-0.3061
7769.857431487,784,-0.5757
7770.295676178,785,-0.0297
7770.734249866,786,0.7818
7771.172185329,787,10.6331
7771.61052302,788,41.2375
7772.053635864,789,72.9720
7772.491104621,790,105.6985
7772.929835116,791,142.3614
7773.367557156,792,79.3051
7773.805840005,793,-36.3763
