t_pc,sample_idx,force
619797.910448307,414,-23.4525
619798.352815172,415,-23.7962
619798.792132265,416,-23.793
619799.233383153,417,-22.5558
619799.671699242,418,-22.8766
619800.114003002,419,-121.545
619800.556259091,420,-117.6016
619800.99458787,421,-162.1287
619801.436822155,422,5.7772
619801.875281392,423,13.2425
619802.317475487,424,13.6446
619802.755849825,425,12.5948
619803.199192858,426,14.9469
619803.638040933,427,12.6293
619804.078832719,428,13.763
619804.517075078,429,14.1687
619804.959364308,430,14.3741
619805.399094677,431,14.5492
619805.840005012,432,19.0239
619806.278379481,433,14.1154
619806.721318885,434,15.4483
619807.158868477,435,14.3043
619807.60123901,436,13.7356
619808.043456382,437,18.357
619808.481858774,438,13.4319
619808.924101905,439,14.6484
619809.362421842,440,15.6788
619809.804762521,441,15.9361
619810.243139645,442,17.0218
619810.685440925,443,16.1085
619811.123768615,444,15.9715
619811.566010815,445,15.7389
619812.004265013,446,13.8995
619812.44712595,447,14.5473
619812.884862516,448,13.6377
619813.328132451,449,15.2804
619813.765496534,450,14.9111
619814.20784806,451,14.2296
619814.650156241,452,15.4185
619815.088486205,453,15.6485
619815.530739463,454,14.4781
619815.969143019,455,16.3619
619816.41145833,456,14.0515
619816.849702906,457,14.4404
619817.291985999,458,14.5372
619817.730327332,459,14.9677
619818.172631277,460,14.986
619818.611141064,461,15.1894
619819.053215252,462,15.5547
619819.491512848,463,14.861
619819.933851266,464,15.862
619820.37212103,465,15.6921
619820.814495432,466,15.6668
619821.254087848,467,16.4224
619821.69506692,468,14.3214
619822.13726732,469,15.2214
619822.575717066,470,14.6959
619823.017933451,471,14.4944
619823.456324559,472,14.9225
619823.898568004,473,15.8601
619824.336906754,474,14.6459
619824.779586519,475,14.564
619825.217633538,476,14.2728
619825.659870213,477,15.994
619826.100030929,478,13.6781
619826.540726944,479,21.4548
619826.978807775,480,48.4264
619827.422164865,481,67.3995
619827.859619368,482,76.184
619828.301735742,483,75.025
619828.743964146,484,31.2663
619829.182321765,485,15.7164
619829.626188497,486,15.3309
