t_pc,sample_idx,force
18317.866629815,62,-0.0044
18318.304778438,63,-0.0097
18318.747185235,64,-0.0201
18319.189431413,65,-0.0046
18319.627760659,66,-0.0054
18320.070114437,67,-0.0232
18320.512362738,68,-0.0069
18320.950729201,69,-0.0196
18321.393075162,70,-0.0213
18321.835348367,71,-0.0286
18322.273623302,72,-0.0265
18322.71606173,73,-0.017
18323.154346013,74,-0.0067
18323.59667382,75,-0.0135
18324.039034943,76,-0.0131
18324.477258318,77,-0.0132
18324.919619767,78,-0.0204
18325.361969957,79,-0.0082
18325.800165428,80,-0.0114
18326.242472939,81,-0.0209
18326.684872943,82,-0.019
18327.123149155,83,-0.0196
18327.565524685,84,-0.0091
18328.007922415,85,-0.0052
18328.446182237,86,-0.0061
18328.888579067,87,-0.0021
18329.330735202,88,0.0077
18329.769075147,89,-0.002
18330.211427044,90,-0.0099
18330.653703361,91,0.0039
18331.092227519,92,-0.0135
18331.534946949,93,-0.0163
18331.972802631,94,-0.0168
18332.415514341,95,-0.0205
18332.857350915,96,-0.0268
18333.295669528,97,-0.0173
18333.738031047,98,-0.0201
18334.180532276,99,-0.0188
18334.618579599,100,-0.0212
18335.061143799,101,-0.0299
18335.503197251,102,-0.023
18335.941715343,103,-0.0246
18336.384445088,104,-0.0203
18336.826244751,105,-0.0232
18337.264556163,106,-0.0234
18337.70687843,107,-0.0377
18338.149272388,108,-0.0435
18338.587530808,109,-0.0355
18339.030028313,110,-0.0224
18339.472254092,111,-0.0175
18339.91055245,112,-0.0231
18340.353148887,113,-0.0152
18340.795010773,114,-0.0129
18341.233839345,115,-0.0065
18341.676249819,116,-0.0232
18342.114107074,117,-0.0184
18342.55664482,118,-0.0157
18342.999016137,119,-0.0365
18343.437156474,120,-0.0355
18343.879865003,121,-0.027
18344.322963697,122,-0.0142
18344.760066037,123,-0.0161
18345.202362271,124,-0.0176
18345.644998734,125,-0.0149
18346.082982585,126,-0.0188
18346.525469603,127,-0.0243
18346.967732846,128,-0.0101
18347.406011004,129,-0.0011
18347.848266811,130,-0.0212
18348.290610128,131,-0.0249
18348.729017482,132,-0.0066
18349.171324061,133,-0.0094
18349.61354239,134,-0.0128
18350.051800683,135,-0.0214
18350.494238519,136,-0.0177
18350.936469733,137,-0.0203
18351.374868265,138,-0.0252
18351.817140455,139,-0.0148
18352.259369736,140,-0.0116
18352.697843515,141,-0.0188
18353.140216839,142,-0.0028
18353.578339278,143,0.0001
18354.020669333,144,-0.005
18354.463115672,145,-0.0022
18354.901375197,146,-0.0193
18355.343692754,147,-0.0111
18355.786115396,148,-0.0132
18356.224357687,149,-0.0164
18356.666763245,150,-0.009
18357.108977238,151,-0.0302
18357.547329003,152,-0.02
18357.989676243,153,-0.0069
18358.432191189,154,-0.0213
18358.870266078,155,-0.0132
18359.312619972,156,-0.0201
18359.754997656,157,-0.0292
18360.193252614,158,-0.0246
18360.635646244,159,-0.0365
18361.077863672,160,-0.0337
18361.516140697,161,-0.0363
18361.958563693,162,-0.0187
18362.400949435,163,-0.0289
18362.839129577,164,-0.0137
18363.281555381,165,-0.0289
18363.723735298,166,-0.0195
18364.162139516,167,-0.0442
18364.604505533,168,-0.0434
18365.046746319,169,-0.0313
18365.485134638,170,-0.0432
18365.928735212,171,-0.0367
