t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
624800.287415865,4127,102675.25,95964.51,102688.25,107351.73,102655.51,102688.31,102691.76,102673.35
624800.296141363,4128,102677.11,95994.87,102675.13,107360.89,102670.59,102689.38,102694.72,102664.26
624800.316225201,4129,102679.27,96033.3,102691.23,107352.86,102672.71,102694.48,102701.99,102680.35
624800.336830709,4130,102687.29,96071.74,102679.15,107358.0,102673.77,102700.39,102695.8,102679.3
624800.358207444,4131,102679.27,96106.15,102676.17,107337.43,102672.5,102687.24,102703.87,102683.49
624800.377868913,4132,102671.24,96142.57,102692.28,107351.73,102671.65,102686.42,102693.91,102673.35
624800.398421751,4133,102689.15,96187.08,102691.23,107343.7,102671.65,102680.25,102696.87,102667.23
624800.418986718,4134,102685.14,96221.49,102691.23,107335.66,102673.77,102682.39,102696.87,102669.33
624800.442683762,4135,102687.29,96239.7,102674.08,107366.03,102673.77,102680.25,102695.8,102674.39
624800.4637523,4136,102683.28,96280.17,102685.27,107368.93,102667.61,102692.34,102696.87,102672.3
624800.483796088,4137,102691.3,96298.38,102674.08,107358.0,102669.53,102689.38,102701.72,102673.35
624800.504787319,4138,102677.11,96341.88,102683.18,107367.81,102671.65,102692.34,102696.87,102681.39
624800.524954554,4139,102683.28,96369.2,102693.33,107354.63,102672.71,102672.2,102696.87,102677.37
624800.547107352,4140,102687.29,96385.39,102693.33,107351.73,102663.58,102684.28,102689.88,102671.25
624800.566388797,4141,102687.29,96410.68,102685.27,107360.89,102683.76,102692.34,102703.87,102685.42
624800.586989007,4142,102677.11,96441.04,102687.21,107358.65,102673.77,102692.34,102691.76,102677.37
624800.610681354,4143,102679.27,96466.33,102677.22,107353.98,102673.77,102680.25,102688.8,102669.33
624800.632089095,4144,102683.28,96499.72,102663.05,107553.79,102663.58,102676.23,102693.91,102668.28
624800.65182649,4145,102662.14,96498.71,102687.21,107540.6,102669.74,102677.3,102676.69,102670.37
624800.672858392,4146,102699.33,96516.92,102676.17,107331.64,102675.69,102687.49,102689.88,102665.3
624800.692896482,4147,102687.29,96531.09,102693.33,107336.78,102669.74,102689.38,102710.06,102665.3
624800.713880862,4148,102698.25,96572.57,102708.39,107345.94,102693.95,102708.45,102711.95,102689.44
624800.734152305,4149,102690.23,96589.77,102703.31,107351.73,102680.78,102700.39,102700.91,102689.44
624800.755262386,4150,102672.32,96617.09,102684.23,107341.92,102658.48,102695.29,102701.99,102672.3
624800.778689912,4151,102677.11,96636.32,102673.03,107353.98,102661.67,102692.34,102684.76,102673.35
624800.799198704,4152,102687.29,96660.6,102687.21,107345.94,102664.64,102681.32,102683.69,102688.39
624800.819885905,4153,102680.34,96672.74,102675.13,107370.05,102656.57,102678.37,102680.73,102664.26
624800.840353414,4154,102687.29,96701.07,102675.13,107352.86,102661.67,102676.23,102689.88,102689.44
624800.860974705,4155,102686.22,96719.29,102664.98,107343.7,102662.52,102684.28,102687.73,102679.46
624800.881929481,4156,102697.18,96737.5,102691.23,107356.87,102684.82,102700.39,102701.99,102681.39
624800.902320244,4157,102705.2,96757.74,102703.31,107353.98,102670.59,102710.59,102707.91,102684.37
624800.92295045,4158,102675.25,96773.93,102692.28,107340.8,102664.64,102700.39,102685.84,102681.39
624800.946707604,4159,102685.43,96798.21,102679.15,107353.98,102672.71,102693.41,102695.8,102680.35
624800.96715332,4160,102688.37,96821.48,102667.07,107358.0,102665.7,102702.53,102695.8,102681.39
624800.987772319,4161,102683.28,96822.5,102687.21,107359.77,102672.71,102690.45,102700.91,102673.35
624801.009257267,4162,102679.27,96836.66,102683.18,107358.0,102673.77,102686.42,102692.84,102689.44
624801.028863152,4163,102687.29,96875.11,102690.19,107352.86,102676.75,102688.31,102697.95,102676.32
624801.049335188,4164,102683.28,96891.3,102692.28,107355.75,102670.59,102694.48,102699.84,102689.44
624801.070087878,4165,102679.27,96920.65,102692.28,107358.0,102668.68,102692.34,102697.95,102691.53
