t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
4284.26510089,2313,100563.83,98108.15,100531.57,103374.67,100531.49,100544.51,100531.07,100528.76
4284.266349689,2314,100548.87,98102.05,100523.54,103374.67,100539.54,100545.56,100542.29,100537.81
4284.267849413,2315,100545.7,98102.05,100531.57,103400.56,100541.62,100535.42,100550.35,100539.77
4284.270246702,2316,100558.77,98124.23,100539.61,103422.78,100552.65,100542.59,100557.35,100548.83
4284.284312763,2317,100522.74,98099.04,100513.45,103425.7,100542.67,100536.47,100541.24,100533.8
4284.30816971,2318,100542.75,98111.16,100529.52,103426.79,100545.65,100542.59,100542.29,100554.9
4284.328621323,2319,100546.76,98148.47,100540.64,103410.75,100555.79,100545.56,100554.38,100553.87
4284.349219373,2320,100545.7,98113.14,100529.52,103419.86,100542.67,100531.4,100556.29,100542.86
4284.370250167,2321,100531.57,98096.98,100523.54,103440.65,100543.71,100537.52,100542.29,100524.74
4284.390433245,2322,100535.58,98110.13,100529.52,103408.58,100541.62,100541.54,100549.29,100524.74
4284.410987498,2323,100514.5,98096.98,100531.57,103438.82,100542.67,100537.52,100534.24,100529.78
4284.431554842,2324,100702.9,98169.7,100595.86,103450.85,100736.76,100689.15,100735.67,100647.24
4284.452437305,2325,100536.63,98381.86,100530.55,103474.9,100527.46,100538.39,100546.32,100549.86
4284.475938181,2326,100521.68,98135.4,100511.49,103412.59,100512.4,100530.54,100525.12,100529.78
4284.496567203,2327,100521.68,98087.87,100513.45,103460.7,100531.49,100536.47,100524.06,100525.77
4284.517140871,2328,100497.66,98087.87,100505.41,105417.63,100509.42,100525.47,100539.32,100521.75
4284.537707391,2329,100534.75,98070.76,100513.45,103452.68,100528.5,100528.44,100534.24,100542.86
4284.558374517,2330,100545.7,98150.53,100539.61,103381.6,100528.5,100537.52,100550.35,100553.87
4284.57905816,2331,100518.73,98109.1,100519.52,103394.72,100505.4,100529.49,100525.12,100532.77
4284.599924017,2332,100525.68,98063.63,100510.46,103433.72,100517.47,100530.54,100535.29,100525.77
