t_pc,sample_idx,force
17123.240422859,47,6.342
17123.682745372,48,6.9401
17124.121013383,49,6.5162
17124.563359162,50,6.8016
17125.001684551,51,6.6023
17125.445223825,52,6.599
17125.882196758,53,7.2463
17126.324511049,54,6.6178
17126.762824941,55,6.5059
17127.205045511,56,6.4969
17127.643522329,57,5.578
17128.081780377,58,4.8181
17128.525056373,59,4.5948
17128.962342832,60,5.4614
17129.404645767,61,4.778
17129.843053583,62,4.3619
17130.285341586,63,5.4889
17130.723599574,64,5.8834
17131.165787435,65,5.075
17131.604105716,66,4.9922
17132.046381611,67,6.2427
17132.484812531,68,5.9467
17132.925087009,69,6.1022
17133.365366756,70,6.024
17133.803657034,71,5.2702
17134.246113192,72,5.9901
17134.684573147,73,6.2285
17135.126565324,74,6.2382
17135.564985499,75,5.6765
17136.007081714,76,5.9798
17136.445504603,77,5.4072
17136.883766869,78,5.4302
17137.32606491,79,5.8966
17137.764320056,80,5.4615
17138.206667521,81,5.5049
17138.64499072,82,5.0775
17139.087276812,83,4.6948
17139.525604649,84,5.3027
17139.969035292,85,5.582
17140.406139278,86,5.0442
17140.848420324,87,5.0038
17141.286753188,88,5.1082
17141.72897871,89,5.7492
17142.168097634,90,5.9788
17142.605648957,91,5.5635
17143.048578283,92,5.5814
17143.486269919,93,5.7854
17143.928617536,94,5.9818
17144.366896069,95,5.2594
17144.811223901,96,5.7305
17145.247448859,97,5.8872
17145.689789967,98,5.6823
17146.128091485,99,5.8563
17146.570364671,100,5.5504
17147.008650566,101,5.1648
17147.450963652,102,5.5849
17147.891068888,103,5.4093
17148.327645229,104,4.7518
17148.769876291,105,5.0344
17149.20813842,106,5.2698
17149.650470936,107,5.5052
17150.088786627,108,5.2957
17150.531100515,109,5.7337
17150.97103826,110,5.8835
17151.411688342,111,6.0531
17151.850154701,112,5.7566
17152.292219833,113,5.4196
17152.7305451,114,5.468
17153.168903716,115,5.5777
17153.611214341,116,5.4723
17154.049472005,117,5.8315
17154.491821277,118,5.6886
17154.930134276,119,5.984
17155.372399311,120,5.6043
17155.810693972,121,5.0953
17156.252970345,122,4.9469
17156.691248842,123,5.0624
17157.133565155,124,5.0009
17157.572098898,125,5.1926
17158.010238625,126,4.7181
17158.452541379,127,4.9572
17158.890786916,128,6.037
17159.3332023,129,5.9853
17159.771401418,130,6.0531
17160.213722739,131,5.6907
17160.653023253,132,5.1139
17161.094925762,133,4.6168
17161.532584092,134,4.3729
17161.974907968,135,5.0681
17162.41326842,136,4.9665
17162.855463702,137,5.5047
17163.293821661,138,5.491
17163.732168013,139,5.363
17164.174405589,140,5.3935
17164.613997084,141,6.3611
17165.05507736,142,6.8573
17165.4932971,143,6.9169
17165.935698144,144,6.5093
17166.373856702,145,5.706
17166.816739465,146,6.4375
17167.254477337,147,6.609
17167.692745431,148,6.5225
17168.135101828,149,6.6952
17168.573355981,150,6.3277
17169.015778909,151,10.3854
17169.454068927,152,37.833
17169.896419195,153,70.409
17170.334865189,154,103.0509
17170.776937367,155,136.6972
17171.215235638,156,170.9788
17171.657527328,157,206.1094
17172.095820611,158,244.2904
17172.538128757,159,283.6041
17172.977135149,160,12.0825
17173.416161862,161,-29.8928
17173.857097842,162,-29.897
