t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
17122.92853667,974,100991.17,99232.75,100990.71,103664.06,101044.26,101007.47,101000.41,101019.45
17122.948579332,975,100997.04,99239.78,100988.77,103662.97,101028.18,101015.49,101003.37,101031.48
17122.96982322,976,100991.17,99239.78,100987.73,103661.15,101028.18,101002.4,101001.47,101018.41
17122.99343595,977,100991.98,99229.75,100987.73,103660.06,101032.2,101007.47,100996.39,101026.43
17123.013892398,978,101001.04,99234.7,100986.7,103662.97,101036.22,101015.49,100999.35,101024.49
17123.034588938,979,100990.1,99238.74,100987.73,103658.97,101035.17,101007.47,101008.46,101025.4
17123.054973857,980,100986.1,99238.74,100978.68,103668.06,101028.18,101009.59,101008.46,101021.39
17123.07556019,981,100998.1,99230.66,100995.76,103660.79,101036.22,101008.53,101001.47,101029.41
17123.096159764,982,100991.17,99242.77,100985.66,103676.07,101028.18,100998.39,101004.43,101023.46
17123.116747319,983,101003.97,99230.66,100987.73,103666.97,101036.22,100999.45,101002.31,101031.48
17123.137812948,984,100995.97,99234.7,100994.72,103662.97,101031.15,101007.47,101003.37,101032.38
17123.16151309,985,100998.1,99234.7,100987.73,103652.78,101026.08,101003.46,101005.5,101027.47
17123.181927785,986,100998.1,99243.81,100996.79,103660.06,101035.17,100999.45,101000.41,101019.45
17123.20256826,987,100985.04,99227.67,100987.73,103657.15,101031.15,101002.4,101001.47,101027.34
17123.223095715,988,101001.04,99238.74,100987.73,103665.15,101029.23,101007.47,101002.31,101026.43
17123.243695658,989,100990.1,99242.77,100985.66,103672.07,101029.23,101006.41,100999.35,101031.48
17123.264115521,990,101003.17,99229.62,100991.74,103664.06,101035.17,101014.43,101009.52,101030.44
17123.28490424,991,100985.04,99234.7,100987.73,103650.96,101031.15,101000.5,101013.54,101031.48
17123.306147707,992,100994.1,99236.78,100998.73,103669.16,101035.17,101003.46,101001.47,101026.43
17123.329456909,993,100995.17,99238.74,100983.72,103661.15,101031.15,101000.5,101005.5,101031.48
17123.349966907,994,100986.1,99236.78,100992.78,103654.96,101030.1,101007.47,101005.5,101024.36
17123.370556656,995,100985.04,99234.7,100987.73,103658.97,101028.18,101007.47,101001.47,101026.43
17123.39101112,996,100997.04,99234.7,100995.76,103652.78,101029.23,101009.59,101000.41,101020.35
17123.411569371,997,100983.98,99226.63,101003.78,103661.15,101037.27,101006.41,101011.65,101025.4
17123.432129656,998,100993.04,99239.78,100995.76,103668.06,101036.22,101005.35,101003.6,101033.42
17123.452715218,999,100983.98,99226.63,100995.76,103666.97,101039.19,101003.46,101000.41,101025.4
17123.473157554,1000,100990.1,99238.74,100987.73,103668.06,101025.21,100999.45,101001.47,101029.41
17123.497450884,1001,100997.04,99234.7,100979.71,103654.96,101037.27,101010.42,100996.39,101018.41
17123.51801252,1002,100998.1,99226.63,100992.78,103665.15,101023.11,101012.54,101001.47,101033.42
17123.53857039,1003,100999.17,99226.63,100999.77,103654.96,101035.17,101011.48,100999.35,101023.46
17123.559101079,1004,100983.98,99230.66,100989.8,103668.06,101028.18,100998.39,100993.43,101034.45
17123.579615494,1005,100995.97,99243.81,100981.78,103665.15,101031.15,101007.47,100999.35,101022.42
17123.600074005,1006,100983.98,99217.52,100993.81,103665.15,101041.29,101007.47,101001.47,101035.49
17123.620683293,1007,101007.16,99222.59,100996.79,103673.16,101027.13,100998.39,101000.41,101025.4
17123.641294885,1008,100997.04,99233.66,100979.71,103658.97,101028.18,101003.46,101003.37,101023.46
17123.665471388,1009,101003.17,99234.7,100989.8,103658.97,101037.09,101017.61,101005.5,101025.4
17123.685952392,1010,101002.1,99226.63,100996.79,103658.97,101033.25,101012.54,101000.41,101034.45
17123.706578566,1011,100990.1,99238.74,100988.77,103662.97,101029.23,101008.53,101010.58,101015.44
17123.727256368,1012,100985.04,99226.63,100984.76,103668.06,101029.23,101001.56,101001.47,101030.44
17123.747654888,1013,101003.17,99238.74,100989.67,103661.15,101035.17,101016.55,101009.52,101021.39
17123.768162632,1014,100993.04,99235.74,100989.8,103657.87,101027.13,101013.6,100999.35,101026.43
17123.788744329,1015,101001.04,99230.66,100984.76,103664.06,101033.07,101001.56,101008.46,101026.43
17123.809191002,1016,100993.04,99232.62,100990.71,103668.06,101028.18,101016.55,101005.5,101026.43
17123.833551934,1017,100987.17,99233.66,100983.72,103674.98,101025.03,100999.45,101005.5,101024.36
17123.853553392,1018,100993.04,99226.63,100989.8,103668.06,101027.13,100993.32,101005.5,101025.4
17123.874589536,1019,100997.04,99234.7,100996.79,103660.06,101027.13,101013.6,101000.41,101033.42
17123.895127737,1020,100998.1,99240.82,100985.79,103658.97,101035.17,101017.61,101012.48,101025.4
17123.91562095,1021,100986.1,99239.78,100987.73,103652.78,101040.24,101007.47,100997.45,101034.45
17123.93613917,1022,100986.1,99225.59,100997.83,103666.97,101028.18,100999.45,101008.46,101029.41
17123.956691102,1023,100999.97,99239.78,100987.73,103662.97,101031.15,101008.53,100999.58,101035.49
17123.980441681,1024,101002.1,99236.78,100989.8,103661.15,101035.17,101012.54,101009.52,101029.41
17124.00151402,1025,100997.04,99226.63,100980.75,103660.06,101037.27,101009.59,101005.5,101026.43
17124.021508999,1026,100990.91,99234.7,100997.83,103656.05,101031.15,101009.59,101004.43,101019.45
