t_pc,sample_idx,force
10529.663144913,314,-10.488
10530.101547948,315,-10.6788
10530.5397709,316,-11.0895
10530.98205527,317,-11.0657
10531.420389109,318,-82.1663
10531.859195424,319,-262.9774
10532.300957301,320,-149.4914
10532.739249067,321,-198.043
10533.17752667,322,-27.4152
10533.619854293,323,6.741
10534.059150858,324,21.7284
10534.496571845,325,23.506
10534.938655748,326,23.7008
10535.376990016,327,24.6408
10535.816267472,328,23.8926
10536.258052692,329,23.6749
10536.695822024,330,23.3351
10537.134131143,331,23.205
10537.576444112,332,23.702
10538.014874163,333,24.0585
10538.453003849,334,23.729
10538.895332831,335,23.5084
10539.333588939,336,23.2135
10539.775886613,337,22.6969
10540.216104118,338,23.0342
10540.652580501,339,23.64
10541.094752665,340,24.2958
10541.533144586,341,23.1444
10541.97130007,342,22.9565
10542.413647727,343,23.5306
10542.851976092,344,23.2353
10543.290169693,345,22.7589
10543.732614056,346,23.3917
10544.170833055,347,23.7019
10544.613040279,348,24.2423
10545.051401772,349,23.3446
10545.489847373,350,22.4559
10545.932026904,351,22.1441
10546.371096809,352,22.8611
10546.80859165,353,23.7065
10547.252132141,354,24.8537
10547.689252534,355,24.0395
10548.127831144,356,24.3114
10548.570167682,357,20.8291
10549.007987984,358,22.6964
10549.451008617,359,23.8141
10549.888688766,360,24.5735
10550.328161789,361,25.0534
10550.76921362,362,25.8739
10551.20756123,363,24.5398
10551.645802167,364,25.511
10552.088129268,365,28.3827
10552.52655868,366,51.5277
10552.96463035,367,86.2832
10553.4077502,368,118.1751
10553.845212658,369,154.8765
10554.287486838,370,191.4544
10554.725875817,371,227.9588
10555.16410862,372,266.5383
10555.606371442,373,106.2131
10556.044703795,374,-10.829
