t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
10529.670585524,5978,99503.98,96524.46,99505.06,103048.14,99512.82,99522.12,99517.52,99502.12
10529.691607923,5979,99513.79,96556.55,99510.07,103061.17,99501.7,99506.15,99524.46,99505.08
10529.714497748,5980,99514.84,96490.32,99503.12,103064.06,99499.79,99517.07,99518.57,99514.07
10529.732710143,5981,99507.95,96478.36,99487.15,103055.01,99503.79,99517.07,99521.52,99507.13
10529.753256671,5982,99519.62,96445.24,99490.12,103069.84,99493.71,99518.12,99509.52,99506.1
10529.7738297,5983,99503.98,96435.17,99494.11,103060.08,99485.72,99506.15,99528.46,99507.13
10529.794179811,5984,99503.98,96435.17,99494.11,103056.1,99493.71,99510.14,99518.57,99504.05
10529.815410945,5985,99518.82,96441.23,99512.13,103068.04,99493.71,99517.07,99518.57,99506.1
10529.838571439,5986,99516.7,96440.21,99494.11,103064.06,99499.79,99506.15,99522.57,99506.1
10529.859594629,5987,99503.72,96428.17,99495.14,103056.1,99497.71,99497.12,99512.46,99506.1
10529.879612006,5988,99504.78,96433.13,99504.14,103058.99,99505.7,99518.12,99512.46,99505.08
10529.900691772,5989,99505.84,96436.19,99498.1,103061.17,99495.8,99515.18,99514.57,99507.13
10529.922158613,5990,99523.85,96444.22,99493.08,103053.91,99503.79,99511.19,99509.52,99507.13
10529.94179884,5991,99507.95,96434.15,99495.14,103065.16,99505.7,99519.18,99517.52,99504.05
10529.962263464,5992,99505.84,96434.15,99494.11,103062.97,99489.72,99511.19,99510.57,99502.12
10529.982904745,5993,99507.95,96602.65,99499.13,103064.06,99503.79,99511.19,99518.57,99507.13
10530.006585327,5994,99521.74,96538.46,99494.11,103056.1,99503.79,99510.14,99510.57,99507.13
10530.027870293,5995,99509.81,96449.18,99498.1,103060.08,99509.69,99506.15,99526.57,99502.12
10530.049060385,5996,99507.95,96442.17,99504.14,103061.17,99491.63,99502.16,99508.46,99501.09
10530.069992727,5997,99522.79,96426.13,99504.14,103056.1,99499.79,99525.27,99519.63,99493.12
10530.088747204,5998,99515.9,96429.12,99496.16,103056.1,99496.84,99508.04,99508.46,99508.03
10530.110535922,5999,99504.78,96430.14,99479.17,103044.16,99495.8,99518.12,99510.57,99505.08
10530.130205793,6000,99502.92,96418.1,99502.09,103044.16,99495.8,99511.19,99510.57,99506.1
10530.150922038,6001,99517.76,96450.2,99494.11,103072.03,99494.75,99520.23,99517.52,99507.13
10530.174595169,6002,99510.87,96435.17,99503.12,103079.99,99501.7,99522.12,99518.57,99514.07
10530.195061105,6003,99507.95,96439.18,99486.13,103091.93,99500.84,99510.14,99515.63,99516.13
10530.215708596,6004,99521.74,96442.17,99504.14,103111.84,99503.79,99522.12,99518.57,99519.09
10530.237219904,6005,99520.68,96433.13,99504.14,103111.84,99501.7,99513.08,99522.57,99505.08
10530.256732638,6006,99521.74,96438.16,99498.1,103110.75,99488.85,99508.25,99510.57,99514.07
10530.277197453,6007,99507.95,96434.15,99504.14,103107.86,99487.81,99510.14,99517.52,99507.13
10530.298237858,6008,99508.76,96444.22,99502.09,103102.78,99499.79,99522.12,99514.57,99490.17
10530.318931709,6009,99517.76,96452.24,99502.09,103095.91,99497.71,99526.11,99512.46,99509.06
10530.34354343,6010,99507.95,96456.25,99502.09,103095.91,99497.71,99518.12,99524.68,99501.09
10530.363090255,6011,99506.9,96453.26,99498.1,103099.9,99499.79,99518.12,99511.63,99511.12
10530.383823767,6012,99506.9,96452.24,99497.19,103106.06,99495.8,99519.18,99509.52,99512.02
10530.405117556,6013,99529.68,96464.28,99498.1,103103.88,99503.79,99522.12,99510.57,99502.12
10530.424833016,6014,99521.74,96466.25,99507.11,103106.77,99504.83,99519.18,99514.57,99506.1
10530.445188806,6015,99507.95,96456.25,99486.13,103103.88,99492.84,99510.14,99508.68,99494.15
10530.46590443,6016,99494.97,96444.22,99490.12,103097.01,99484.85,99515.18,99509.52,99488.11
10530.486770852,6017,99515.9,96456.25,99504.14,103107.86,99496.84,99504.26,99526.57,99506.1
10530.510598997,6018,99530.74,96463.26,99504.14,103091.93,99509.69,99512.03,99516.46,99506.1
10530.531057071,6019,99497.89,96470.33,99502.09,103111.84,99503.79,99520.23,99518.57,99506.1
10530.551668568,6020,99503.98,96460.26,99496.16,103107.86,99496.84,99519.18,99512.68,99508.16
10530.573343644,6021,99517.76,96462.31,99507.11,103091.93,99499.79,99505.1,99525.52,99510.09
10530.593417056,6022,99511.93,96460.26,99500.15,103104.97,99499.79,99524.22,99519.63,99502.12
10530.615025912,6023,99522.79,96473.32,99511.1,103100.99,99501.7,99527.16,99525.52,99518.06
10530.633829412,6024,99509.01,96477.33,99503.12,103104.97,99495.8,99519.18,99519.63,99505.08
10530.654283401,6025,99503.98,96460.26,99483.16,103097.01,99488.85,99496.28,99510.57,99498.13
10530.678637832,6026,99494.72,96445.24,99488.18,103089.04,99487.81,99518.12,99510.57,99490.17
10530.699116808,6027,99507.95,96462.31,99487.15,103081.08,99485.72,99499.22,99506.57,99502.12
10530.719723217,6028,99523.85,96470.33,99507.11,103097.01,99495.8,99518.12,99522.57,99519.09
10530.740111886,6029,99531.8,96468.29,99502.09,103091.93,99503.79,99510.14,99518.57,99516.0
10530.761260426,6030,99515.9,96469.31,99495.14,103094.82,99499.79,99504.26,99516.68,99514.07
10530.781302951,6031,99521.74,96480.32,99502.09,103087.95,99513.87,99518.12,99514.57,99505.08
10530.802956515,6032,99523.85,96478.36,99495.14,103087.95,99493.71,99512.24,99511.63,99507.13
10530.826199965,6033,99500.0,96468.29,99499.13,103079.99,99481.72,99507.2,99511.63,99509.06
10530.847091555,6034,99515.9,96468.29,99494.11,103083.97,99485.72,99508.25,99502.57,99510.09
10530.867143946,6035,99531.8,96472.3,99503.12,103085.06,99503.79,99518.12,99527.63,99512.02
10530.88821008,6036,99506.9,96472.3,99511.1,103082.17,99492.84,99518.12,99523.63,99515.1
10530.908115157,6037,99507.95,96472.3,99488.18,103083.97,99496.84,99502.16,99516.68,99494.15
10530.928755538,6038,99523.85,96469.31,99502.09,103085.06,99495.8,99516.23,99515.63,99510.09
10530.949284018,6039,99519.88,96476.31,99502.09,103076.01,99501.88,99518.12,99518.57,99514.07
10530.969834903,6040,99523.85,96476.31,99496.16,103072.03,99503.79,99510.14,99510.57,99514.07
10530.994017365,6041,99512.73,96468.29,99494.11,103083.97,99496.84,99512.24,99506.57,99506.1
10531.014658316,6042,99522.79,96468.29,99495.14,103072.03,99488.85,99506.15,99513.52,99502.12
10531.035088297,6043,99523.85,96468.29,99510.07,103072.03,99500.84,99520.23,99516.68,99514.07
10531.055731282,6044,99516.7,96479.3,99503.12,103072.03,99485.72,99504.26,99514.57,99516.13
10531.076137408,6045,99507.95,96476.31,99490.12,103070.23,99493.71,99510.14,99501.51,99513.05
10531.09683892,6046,99511.93,96469.31,99502.09,103079.99,99493.71,99509.09,99516.68,99514.07
10531.117292107,6047,99505.84,96476.31,99495.14,103074.21,99489.89,99511.19,99510.57,99519.09
10531.138229076,6048,99514.84,96488.35,99503.12,103073.12,99485.9,99514.13,99510.57,99510.09
10531.161605578,6049,99507.95,96468.29,99494.11,103057.19,99492.84,99516.23,99506.57,99510.09
10531.182628407,6050,99519.88,96460.26,99502.09,103057.19,99495.8,99511.19,99508.46,99514.07
10531.202878877,6051,99517.76,96476.31,99503.12,103057.19,99497.71,99509.3,99511.63,99497.11
10531.223820954,6052,99507.95,96483.31,99507.11,103060.08,99493.71,99500.27,99520.68,99511.12
10531.244308112,6053,99506.9,96482.37,99502.09,103062.27,99493.89,99523.17,99516.68,99506.1
