t_pc,sample_idx,S0,S1,S2,S3,S4,S5,S6,S7
19537.794523394,6091,101116.84,99723.32,101120.94,102731.94,101121.07,101118.92,101135.46,101101.63
19537.796293788,6092,101116.84,99712.19,101120.94,102738.11,101115.98,101124.01,101138.44,101108.65
19537.797634732,6093,101117.9,99723.32,101123.94,102735.96,101107.9,101115.95,101127.38,101101.63
19537.799035825,6094,101116.84,99720.3,101126.0,102735.96,101107.9,101115.95,101127.38,101105.66
19537.800419819,6095,101117.9,99712.19,101115.88,102735.96,101107.9,101131.01,101122.28,101114.73
19537.801711583,6096,101125.92,99720.3,101138.09,102731.94,101123.02,101129.09,101127.38,101100.6
19537.80406658,6097,101125.92,99712.19,101133.03,102733.02,101117.93,101125.93,101138.44,101101.63
19537.824776979,6098,101125.92,99712.19,101138.09,102734.88,101124.06,101128.04,101126.32,101105.66
19537.845328993,6099,101125.92,99712.19,101121.97,102744.0,101125.11,101115.95,101134.4,101101.63
19537.865851043,6100,101113.88,99712.19,101126.0,102733.02,101111.94,101124.01,101130.36,101105.66
19537.886562037,6101,101121.91,99703.03,101132.0,102735.96,101124.06,101117.0,101126.32,101106.69
19537.910179925,6102,101125.92,99705.11,101132.0,102729.0,101117.93,101125.06,101138.44,101108.65
19537.930824528,6103,101111.76,99710.11,101137.06,102733.02,101113.89,101122.08,101133.34,101102.66
19537.951283794,6104,101121.91,99712.19,101124.97,102735.96,101117.93,101129.09,101134.4,101103.7
19537.972023645,6105,101115.78,99712.19,101117.94,102735.96,101124.06,101122.95,101146.52,101105.66
19537.992604447,6106,101117.9,99715.2,101112.88,102733.02,101115.98,101130.14,101137.38,101101.63
19538.013166741,6107,101107.75,99712.19,101123.94,102737.04,101121.97,101121.03,101125.26,101101.63
19538.033792519,6108,101115.78,99710.11,101122.91,102737.04,101125.11,101122.95,101143.54,101101.63
19538.054449412,6109,101125.92,99716.24,101123.94,102727.92,101124.06,101124.01,101138.44,101101.63
19538.078206493,6110,101124.86,99703.03,101124.97,102739.19,101125.11,101124.01,101138.44,101093.59
19538.098762322,6111,101112.82,99714.16,101116.91,102735.96,101120.02,101122.08,101137.58,101111.74
19538.119343545,6112,101114.95,99727.37,101120.94,102729.0,101120.02,101122.08,101126.32,101111.74
19538.139957084,6113,101115.78,99712.19,101120.94,102737.04,101124.06,101128.04,101122.28,101110.71
19538.160568303,6114,101124.86,99718.22,101126.94,102737.04,101120.02,101124.01,101126.32,101101.63
19538.181145215,6115,101125.92,99710.11,101136.02,102730.86,101117.03,101124.01,101138.44,101102.66
19538.201883212,6116,101117.9,99710.11,101126.0,102731.94,101120.02,101122.95,101138.44,101101.63
19538.222297865,6117,101120.85,99711.15,101123.94,102735.96,101132.14,101122.95,101143.54,101105.66
19538.246088959,6118,101133.95,99710.11,101119.91,102747.23,101125.11,101124.01,101142.48,101103.7
19538.266716961,6119,101112.82,99718.22,101115.88,102733.02,101121.07,101122.95,101135.46,101105.66
19538.287358117,6120,101121.91,99718.22,101107.82,102732.73,101111.94,101125.06,101140.56,101109.68
19538.30789249,6121,101128.05,99714.16,101124.97,102734.88,101122.11,101119.98,101130.36,101113.7
19538.328509895,6122,101124.86,99711.15,101129.0,102744.0,101124.06,101125.06,101132.48,101092.56
19538.34906922,6123,101117.9,99703.03,101123.94,102735.96,101120.02,101125.06,101135.46,101109.68
19538.369757632,6124,101109.87,99708.03,101115.88,102735.96,101124.06,101138.21,101139.5,101111.74
19538.390215321,6125,101116.84,99720.3,101124.97,102726.84,101118.07,101128.04,101148.64,101105.66
19538.414128891,6126,101117.9,99711.15,101126.0,102748.02,101115.98,101117.0,101126.32,101115.76
19538.4347003,6127,101112.82,99719.26,101130.96,102733.02,101121.07,101126.98,101134.4,101110.71
19538.45526002,6128,101125.92,99712.19,101115.88,102731.94,101125.11,101125.06,101134.4,101101.63
19538.475889955,6129,101124.86,99719.26,101116.91,102744.0,101124.06,101133.12,101138.44,101104.73
19538.496438811,6130,101114.72,99714.16,101115.88,102741.06,101126.01,101128.04,101123.34,101099.67
19538.517112213,6131,101115.78,99710.11,101120.0,102739.98,101126.15,101124.01,101127.38,101111.74
19538.537625205,6132,101117.9,99710.11,101130.03,102731.94,101122.11,101129.09,101127.38,101101.74
19538.558244388,6133,101113.88,99710.11,101121.88,102738.9,101117.03,101121.03,101126.32,101113.7
19538.582097235,6134,101124.86,99723.32,101129.0,102726.84,101121.07,101132.07,101129.3,101101.63
19538.602662303,6135,101108.81,99724.36,101119.91,102739.98,101120.02,101128.04,101140.56,101101.63
19538.623291098,6136,101125.92,99718.22,101115.88,102730.86,101120.02,101121.03,101134.4,101102.66
19538.643886727,6137,101111.76,99715.2,101115.88,102733.02,101124.06,101122.95,101128.44,101109.68
19538.664507865,6138,101115.78,99714.16,101115.88,102738.11,101120.02,101133.12,101126.32,101092.56
19538.685031451,6139,101117.9,99724.36,101127.97,102726.84,101117.03,101124.01,101126.32,101093.59
19538.705606981,6140,101109.87,99718.22,101123.94,102726.84,101124.06,101121.03,101136.32,101111.74
19538.726209068,6141,101117.9,99710.11,101119.91,102734.88,101115.98,101126.11,101126.32,101093.59
19538.749973868,6142,101122.97,99716.14,101127.97,102745.07,101118.07,101119.98,101135.46,101109.68
19538.770579098,6143,101124.86,99710.11,101132.0,102729.0,101122.11,101117.0,101135.46,101107.62
19538.79114187,6144,101117.9,99705.01,101126.0,102737.04,101121.07,101133.12,101124.4,101099.67
19538.811812963,6145,101123.8,99718.22,101115.88,102727.92,101115.98,101119.98,101134.4,101101.63
19538.832493604,6146,101125.92,99708.13,101117.94,102727.92,101124.06,101124.01,101126.32,101105.66
19538.852930016,6147,101125.92,99709.07,101127.97,102735.96,101111.94,101133.12,101132.48,101105.66
19538.873663889,6148,101120.02,99710.11,101136.02,102738.9,101124.06,101129.09,101126.32,101098.64
19538.894149228,6149,101113.88,99723.32,101116.91,102733.02,101118.07,101131.2,101134.4,101100.6
19538.917944678,6150,101117.9,99718.22,101130.12,102737.04,101120.02,101133.12,101126.32,101101.63
19538.938553355,6151,101125.92,99710.11,101124.97,102729.0,101114.94,101117.0,101134.4,101093.59
19538.95918094,6152,101125.92,99726.33,101123.94,102734.88,101115.98,101126.11,101126.32,101109.68
19538.979728172,6153,101117.9,99713.12,101126.0,102735.96,101120.02,101129.09,101117.18,101114.73
19539.00033299,6154,101125.92,99714.16,101119.91,102737.04,101112.99,101126.11,101126.32,101097.61
19539.020969265,6155,101108.81,99718.22,101123.94,102734.88,101126.01,101125.06,101148.64,101107.72
19539.041497953,6156,101126.98,99705.01,101134.06,102735.96,101117.03,101126.98,101133.34,101096.58
19539.065330539,6157,101116.84,99708.03,101112.88,102727.92,101115.84,101125.06,101134.4,101119.79
19539.085838122,6158,101116.84,99722.28,101127.97,102735.96,101121.97,101125.06,101134.4,101102.66
19539.106479099,6159,101117.9,99711.15,101116.91,102731.94,101121.07,101129.09,101139.5,101109.68
