t_pc,sample_idx,force
7188.388572388,891,-6.6273
7188.826716846,892,-6.7338
7189.264909048,893,-7.6979
7189.707242582,894,-7.784
7190.145596248,895,-7.6188
7190.5839146,896,-6.9639
7191.025120149,897,-8.3458
7191.460307525,898,-40.7961
7191.898778208,899,-76.1221
7192.336943819,900,-176.8755
7192.779159356,901,-62.029
7193.217491058,902,8.7252
7193.655919126,903,23.4124
7194.094097757,904,25.7036
7194.532442319,905,25.3197
7194.970465595,906,25.5197
7195.413034636,907,25.2069
7195.85104269,908,24.324
7196.289654676,909,25.2393
7196.727659835,910,25.9877
7197.167215669,911,25.4827
7197.604129307,912,25.7392
7198.04235556,913,26.1219
7198.480681524,914,26.1186
7198.922892344,915,25.3482
7199.361220912,916,25.995
7199.799520867,917,26.4056
7200.237703194,918,26.8767
7200.676153986,919,26.6333
7201.114243693,920,25.6778
7201.552573023,921,26.7161
7201.994811404,922,26.6084
7202.433222237,923,26.2316
7202.872087637,924,26.5832
7203.310401082,925,25.8648
7203.74787643,926,26.7699
7204.186139359,927,26.3537
7204.628415258,928,26.1859
7205.066823667,929,26.6243
7205.505047487,930,25.7006
7205.943303596,931,25.924
7206.381549959,932,26.1382
7206.819752588,933,27.1589
7207.258112303,934,26.4628
7207.700277414,935,25.9135
7208.138704371,936,26.5352
7208.576921732,937,25.8697
7209.015182047,938,25.5847
7209.453399047,939,25.8023
7209.891705883,940,25.3768
7210.329931425,941,26.4738
7210.772176738,942,26.1001
7211.21055344,943,25.5159
7211.648839915,944,29.2212
