t_pc,sample_idx,force
14023.566565865,47,0.0386
14024.004832545,48,0.0084
14024.447219457,49,0.0174
14024.889578384,50,0.0117
14025.327731523,51,0.0055
14025.770114618,52,0.0044
14026.212482677,53,0.0179
14026.650773523,54,0.0184
14027.093393931,55,0.0233
14027.53142978,56,0.0132
14027.973638267,57,0.0185
14028.416089698,58,0.0201
14028.85432184,59,0.0212
14029.296572158,60,0.0159
14029.739019995,61,0.0048
14030.177251328,62,-0.0026
14030.619531072,63,0.0216
14031.062029455,64,0.0051
14031.500147697,65,-0.0041
14031.942530304,66,0.0026
14032.386245032,67,0.0204
14032.823180411,68,0.0206
14033.265572733,69,0.0113
14033.703804596,70,-0.001
14034.146146147,71,0.0014
14034.588471156,72,0.0067
14035.026737267,73,0.0046
14035.469046215,74,0.013
14035.911382025,75,0.0131
14036.349687954,76,0.0037
14036.792053325,77,-0.001
14037.230320282,78,0.002
14037.672608773,79,-0.0103
14038.115044295,80,-0.0086
14038.553265997,81,-0.0104
14038.995615392,82,-0.0083
14039.438053548,83,-0.0028
14039.876203596,84,-0.0066
14040.318583331,85,-0.0011
14040.761127137,86,-0.0162
14041.199190748,87,-0.008
14041.641606872,88,-0.0164
14042.079845959,89,-0.015
14042.522170564,90,-0.004
14042.964560597,91,-0.0114
14043.402761316,92,-0.0062
14043.845189476,93,-0.0184
14044.287391515,94,-0.0159
14044.725713874,95,-0.0128
14045.1681469,96,-0.019
14045.610226722,97,-0.0126
14046.048700008,98,-0.0116
14046.491068973,99,-0.0233
14046.929295046,100,-0.0205
14047.371645228,101,-0.0081
14047.813956227,102,-0.018
14048.252242746,103,-0.0047
14048.694654561,104,-0.0048
14049.136825547,105,-0.0085
14049.575222264,106,-0.0139
14050.017645548,107,-0.0063
14050.455812542,108,0.007
14050.898215296,109,-0.0023
14051.340529669,110,0.0023
14051.77876094,111,0.0057
14052.22111498,112,0.0003
14052.663380101,113,0.0188
14053.1017089,114,-0.0015
14053.544023295,115,0.0159
14053.982340784,116,0.0237
14054.424642556,117,0.0311
14054.867041088,118,0.0154
14055.305231161,119,0.0194
14055.747628438,120,0.0248
14056.189974372,121,0.0274
14056.628207351,122,0.0294
14057.070530122,123,0.0252
14057.512793356,124,0.0185
14057.95118957,125,-0.0024
14058.393584202,126,0.0115
14058.831758711,127,0.0114
14059.274170283,128,0.0054
14059.716589983,129,0.0075
14060.154917162,130,0.0057
14060.59704726,131,0.0121
14061.039336751,132,0.0061
14061.477755401,133,0.0005
14061.920104039,134,0.0005
14062.358287869,135,0.0053
14062.800711685,136,-0.0053
14063.243041457,137,0.0034
14063.681331862,138,0.0026
14064.12365818,139,0.0012
14064.565917419,140,-0.0175
14065.004288883,141,-0.0094
14065.446610015,142,-0.0006
14065.888785286,143,-0.014
14066.327214617,144,-0.005
14066.769577166,145,-0.0086
14067.20784647,146,-0.0087
14067.650206817,147,-0.009
14068.092513345,148,-0.0088
14068.530803848,149,-0.0083
14068.973166646,150,-0.0028
14069.415410677,151,0.0041
14069.853774254,152,-0.0037
14070.296097591,153,-0.0037
14070.734374356,154,-0.0097
14071.176671013,155,-0.0066
14071.619091675,156,-0.0195
14072.057404573,157,-0.0233
14072.499647741,158,-0.009
14072.941896628,159,-0.0086
14073.380213288,160,0.0026
14073.822661267,161,-0.0101
14074.260927343,162,-0.005
14074.703199269,163,-0.0063
14075.145546481,164,-0.007
