t_pc,sample_idx,force
1224.798830183,500,-38.0984
1225.237193013,501,-38.7404
1225.679479993,502,-39.5286
1226.118137391,503,-99.4304
1226.560389322,504,-116.5130
1226.998786123,505,-122.0961
1227.440751279,506,-0.5887
1227.878976594,507,-9.1915
1228.321649342,508,-15.2793
1228.759636683,509,-113.7930
1229.201981951,510,-78.8118
1229.640476918,511,-2.9737
1230.082668241,512,-2.9607
1230.520747372,513,-3.2539
1230.963091692,514,-2.3973
1231.401377427,515,-1.1825
1231.843679233,516,-0.4358
1232.281994113,517,0.3782
1232.724293081,518,-0.0113
1233.162596963,519,0.3654
1233.604914502,520,-0.4221
1234.043226147,521,0.2573
1234.485475307,522,-0.3430
1234.923786925,523,0.6828
1235.366165412,524,-0.5292
1235.804365537,525,-1.4271
1236.246735284,526,-0.9866
1236.685141869,527,-3.1290
1237.127331589,528,-3.2471
1237.567354605,529,-3.9714
1238.008060564,530,-2.7830
1238.446233772,531,-3.8707
1238.888586861,532,-3.7552
1239.330760791,533,-4.0694
1239.769149742,534,-3.9165
1240.211404673,535,-3.6541
1240.64984856,536,-3.1074
1241.091970894,537,-2.1722
1241.53041712,538,-2.5219
1241.968683404,539,-2.2816
1242.411030106,540,-2.0251
1242.849284919,541,-1.8485
1243.291600563,542,-2.7034
1243.733823643,543,-2.9562
1244.172236636,544,-2.9204
1244.614395147,545,-2.8557
1245.052860378,546,-2.9412
1245.495018968,547,-2.5287
1245.933464455,548,-0.0567
1246.375673333,549,1.3849
1246.81402668,550,-2.2181
1247.256279318,551,-2.5090
1247.694622977,552,9.1037
