t_pc,sample_idx,force
7529.700656053,237,-36.4085
7530.138938355,238,-35.8962
7530.577180115,239,-36.3719
7531.015454996,240,-36.1003
7531.458074929,241,-35.6727
7531.896148134,242,-36.6276
7532.334358928,243,-71.8283
7532.772603603,244,-190.4997
7533.21089598,245,-57.9678
7533.649126103,246,-2.1474
7534.091316857,247,-1.5270
7534.529713922,248,-2.0715
7534.968222086,249,-2.1751
7535.406186837,250,-1.5320
7535.844512134,251,-0.7568
7536.282702027,252,-0.2729
7536.727089753,253,-1.1668
7537.163361304,254,-0.6391
7537.601624307,255,-0.8260
7538.039806387,256,-1.7007
7538.478114408,257,-1.9347
7538.920376299,258,-1.3718
7539.358771061,259,-0.7002
7539.796962866,260,-0.9614
7540.235200341,261,-1.2662
7540.67380466,262,0.7091
7541.111923054,263,1.1949
7541.554174139,264,1.0236
7541.993665039,265,0.6373
7542.430589227,266,0.5411
7542.868876597,267,0.9211
7543.307169295,268,2.2751
7543.749373349,269,2.7790
7544.187794491,270,0.9085
7544.625987358,271,1.2266
7545.064231042,272,-0.0476
7545.502505352,273,-3.0075
7545.941380081,274,-3.1497
7546.383022365,275,-2.0742
7546.821396486,276,-0.9943
7547.259664948,277,0.0776
7547.697853358,278,-0.0705
7548.136127898,279,-0.4345
7548.574397942,280,0.1802
7549.016663749,281,-0.2325
7549.455022438,282,-0.4137
7549.893290659,283,-0.6715
7550.331575385,284,0.7813
7550.769771617,285,0.8064
7551.212010904,286,-0.2649
7551.650388851,287,0.7420
7552.088663202,288,1.4494
7552.527030833,289,1.3387
7552.965213986,290,0.8822
7553.403405201,291,5.1411
