t_pc,t_sensor,sample_idx,m0_x,m0_y,m0_z,m4_x,m4_y,m4_z
7326.928756983,1778072324.6270382,70375,37.5,-133.20001220703125,-1512.2579345703125,-31.05000114440918,305.4000244140625,-1374.5599365234375
7326.928801709,1778072324.627146,70376,37.5,-128.5500030517578,-1511.0479736328125,-22.80000114440918,305.4000244140625,-1379.4000244140625
7326.928876525,1778072324.627179,70377,37.35000228881836,-138.0,-1511.0479736328125,-22.80000114440918,307.8000183105469,-1377.2220458984375
7326.928906493,1778072324.6272542,70378,39.45000076293945,-138.0,-1513.7099609375,-24.30000114440918,312.45001220703125,-1384.9659423828125
7326.928973342,1778072324.6272817,70379,39.45000076293945,-132.0,-1520.2440185546875,-26.55000114440918,312.45001220703125,-1384.9659423828125
7326.929001734,1778072324.6273506,70380,32.55000305175781,-136.95001220703125,-1520.2440185546875,-26.55000114440918,313.3500061035156,-1381.5780029296875
7326.930092682,1778072324.6284359,70381,35.85000228881836,-136.95001220703125,-1513.9520263671875,-24.600000381469727,309.75,-1384.7239990234375
7326.931243189,1778072324.629587,70382,35.85000228881836,-134.85000610351562,-1512.0159912109375,-25.350000381469727,309.3000183105469,-1384.7239990234375
7326.932484435,1778072324.6308131,70383,30.000001907348633,-135.45001220703125,-1512.0159912109375,-25.350000381469727,309.3000183105469,-1394.64599609375
7326.933675466,1778072324.6319876,70384,26.55000114440918,-135.45001220703125,-1513.2259521484375,-25.500001907348633,310.6500244140625,-1380.3680419921875
7326.93490051,1778072324.633238,70385,26.55000114440918,-131.5500030517578,-1522.4219970703125,-25.500001907348633,312.1500244140625,-1380.3680419921875
7326.936060557,1778072324.6344059,70386,31.05000114440918,-134.40000915527344,-1522.4219970703125,-25.500001907348633,312.1500244140625,-1385.449951171875
7326.93728915,1778072324.6356354,70387,27.000001907348633,-134.40000915527344,-1516.614013671875,-25.05000114440918,318.3000183105469,-1375.2860107421875
7326.938461792,1778072324.6368132,70388,27.000001907348633,-132.45001220703125,-1522.179931640625,-26.55000114440918,315.75,-1375.2860107421875
7326.939660108,1778072324.63801,70389,24.150001525878906,-133.5,-1522.179931640625,-26.700000762939453,315.75,-1386.41796875
7326.940879772,1778072324.6391947,70390,24.600000381469727,-133.5,-1530.166015625,-26.700000762939453,312.9000244140625,-1390.531982421875
7326.942103337,1778072324.6404247,70391,24.600000381469727,-130.20001220703125,-1522.6639404296875,-22.5,319.20001220703125,-1390.531982421875
7326.943324091,1778072324.641634,70392,26.55000114440918,-132.3000030517578,-1522.6639404296875,-22.350000381469727,319.20001220703125,-1383.998046875
7326.944505957,1778072324.6428373,70393,23.850000381469727,-132.3000030517578,-1528.22998046875,-22.350000381469727,316.20001220703125,-1382.7879638671875
7326.945717828,1778072324.6440637,70394,23.850000381469727,-129.15000915527344,-1526.052001953125,-27.150001525878906,312.1500244140625,-1382.7879638671875
7326.946989362,1778072324.6453328,70395,20.850000381469727,-135.45001220703125,-1526.052001953125,-31.500001907348633,312.1500244140625,-1388.1119384765625
7326.94811567,1778072324.6464493,70396,27.150001525878906,-135.45001220703125,-1522.906005859375,-31.500001907348633,314.25,-1376.97998046875
7326.949317816,1778072324.6476655,70397,27.150001525878906,-133.20001220703125,-1522.6639404296875,-19.05000114440918,317.25,-1376.97998046875
7326.950501453,1778072324.6488478,70398,19.80000114440918,-142.5,-1522.6639404296875,-23.850000381469727,317.25,-1382.7879638671875
7326.951679164,1778072324.6500282,70399,19.80000114440918,-142.5,-1525.083984375,-23.850000381469727,314.25,-1381.093994140625
7326.952869501,1778072324.6512167,70400,19.80000114440918,-136.5,-1527.5040283203125,-24.600000381469727,314.25,-1381.093994140625
7326.953994197,1778072324.652346,70401,25.05000114440918,-139.35000610351562,-1527.5040283203125,-26.55000114440918,314.25,-1381.3359375
7326.955271845,1778072324.6536167,70402,21.450000762939453,-139.35000610351562,-1525.083984375,-26.55000114440918,317.8500061035156,-1382.5460205078125
7326.956472934,1778072324.6548123,70403,21.450000762939453,-136.8000030517578,-1532.343994140625,-30.150001525878906,318.75,-1382.5460205078125
7326.957759627,1778072324.656008,70404,19.5,-127.6500015258789,-1532.343994140625,-22.5,318.75,-1385.2080078125
7326.958905343,1778072324.657216,70405,23.700000762939453,-127.6500015258789,-1512.9840087890625,-22.5,321.3000183105469,-1393.1939697265625
7326.960117035,1778072324.6584594,70406,23.700000762939453,-134.10000610351562,-1521.696044921875,-20.850000381469727,318.9000244140625,-1393.1939697265625
7326.961289084,1778072324.6596363,70407,14.40000057220459,-132.0,-1521.696044921875,-25.80000114440918,318.9000244140625,-1388.8380126953125
7326.962476748,1778072324.6608198,70408,18.900001525878906,-132.0,-1530.8919677734375,-25.80000114440918,311.4000244140625,-1381.093994140625
7326.963661932,1778072324.6620116,70409,18.900001525878906,-130.20001220703125,-1535.73193359375,-24.30000114440918,317.4000244140625,-1386.9019775390625
7326.964877955,1778072324.6632257,70410,19.650001525878906,-135.3000030517578,-1535.73193359375,-23.100000381469727,317.4000244140625,-1386.9019775390625
7326.966080942,1778072324.664431,70411,16.350000381469727,-135.3000030517578,-1531.134033203125,-23.100000381469727,318.3000183105469,-1389.0799560546875
7326.967273707,1778072324.6656187,70412,16.350000381469727,-133.65000915527344,-1522.906005859375,-26.400001525878906,318.6000061035156,-1384.48193359375
7326.968471519,1778072324.6668184,70413,19.200000762939453,-136.8000030517578,-1522.906005859375,-28.80000114440918,318.6000061035156,-1384.48193359375
7326.969587537,1778072324.6679375,70414,19.80000114440918,-136.8000030517578,-1520.969970703125,-28.80000114440918,321.75,-1391.0159912109375
7326.970773257,1778072324.669122,70415,19.80000114440918,-131.25,-1521.696044921875,-25.950000762939453,318.6000061035156,-1391.0159912109375
